Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.phylum,Taxonomy.NCBI.class,Taxonomy.NCBI.order,Taxonomy.NCBI.family,Taxonomy.NCBI.genus,Taxonomy.NCBI.species group,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.tribe,Taxonomy.NCBI.subclass,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.suborder,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.subfamily
Streptococcus agalactiae,AF302130,72,28,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_25129,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,,,,,,,,,,,
Streptococcus agalactiae,AF302131,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_25130,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,,,,,,,,,,,
Lactobacillus sakei,AF401668,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_25454,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,Lactobacillus sakei,,,,,,,,,,,,
Lactobacillus sakei,AF401668,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_25455,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,Lactobacillus sakei,,,,,,,,,,,,
Escherichia coli,AJ617685,22,22,0,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26608,--,Yes,root,cellular organisms,Bacteria,,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,,
Staphylococcus aureus RF122,AJ938182,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26800,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,,Staphylococcus aureus RF122,,,,,,,,,,
Staphylococcus aureus RF122,AJ938182,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26801,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,,Staphylococcus aureus RF122,,,,,,,,,,
Listeria monocytogenes,AL591980,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_26967,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,Listeria monocytogenes,,,,,,,,,,,,
Listeria monocytogenes,AL591983,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26968,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,Listeria monocytogenes,,,,,,,,,,,,
Listeria innocua,AL596170,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_26969,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,Listeria innocua,,,,,,,,,,,,
Listeria innocua,AL596172,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26970,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,Listeria innocua,,,,,,,,,,,,
Salmonella enterica subsp. enterica serovar Typhi,AL627282,64,42,22,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_26972,--,Yes,root,cellular organisms,Bacteria,Salmonella enterica subsp. enterica serovar Typhi,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,,Salmonella enterica,Salmonella enterica subsp. enterica,,,,,,,,,,,
Lactobacillus plantarum WCFS1,AL935255,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_26979,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,Lactobacillus plantarum,,Lactobacillus plantarum WCFS1,,,,,,,,,,
Lactobacillus plantarum WCFS1,AL935258,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26980,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,Lactobacillus plantarum,,Lactobacillus plantarum WCFS1,,,,,,,,,,
Bordetella avium 197N,AM167904,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27030,--,Yes,root,cellular organisms,Bacteria,Bordetella avium 197N,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,Bordetella avium,,,,,,,,,,,,
Listeria welshimeri serovar 6b str. SLCC5334,AM263198,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27110,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,Listeria welshimeri,,Listeria welshimeri serovar 6b str. SLCC5334,,,,,,,,,,
Listeria welshimeri serovar 6b str. SLCC5334,AM263198,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27111,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,Listeria welshimeri,,Listeria welshimeri serovar 6b str. SLCC5334,,,,,,,,,,
Lactococcus lactis subsp. cremoris MG1363,AM406671,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27180,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,Lactococcus lactis,Lactococcus lactis subsp. cremoris,Lactococcus lactis subsp. cremoris MG1363,,,,,,,,,,
Lactococcus lactis subsp. cremoris MG1363,AM406671,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27181,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,Lactococcus lactis,Lactococcus lactis subsp. cremoris,Lactococcus lactis subsp. cremoris MG1363,,,,,,,,,,
Onion yellows phytoplasma OY-M,AP006628,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27195,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Candidatus Phytoplasma asteris,Onion yellows phytoplasma,,Onion yellows phytoplasma OY-M,,,,,,,,,,
Staphylococcus haemolyticus JCSC1435,AP006716,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27198,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus haemolyticus,,Staphylococcus haemolyticus JCSC1435,,,,,,,,,,
Staphylococcus haemolyticus JCSC1435,AP006716,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27199,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus haemolyticus,,Staphylococcus haemolyticus JCSC1435,,,,,,,,,,
Bacteroides fragilis YCH46,AP006841,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27204,--,Yes,root,cellular organisms,Bacteria,FCB group,,Bacteroidia,Bacteroidales,Bacteroidaceae,,,Bacteroidetes <phylum>,Bacteroides <genus>,Bacteroidetes/Chlorobi group,,Bacteroides fragilis,Bacteroides fragilis YCH46,,,,,,,
Bacteroides fragilis YCH46,AP006841,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27205,--,Yes,root,cellular organisms,Bacteria,FCB group,,Bacteroidia,Bacteroidales,Bacteroidaceae,,,Bacteroidetes <phylum>,Bacteroides <genus>,Bacteroidetes/Chlorobi group,,Bacteroides fragilis,Bacteroides fragilis YCH46,,,,,,,
Synechococcus elongatus PCC 6301,AP008231,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27233,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus elongatus,,Cyanobacteria/Melainabacteria group,,,Synechococcus elongatus PCC 6301,,,,,,,
Candidatus Carsonella ruddii PV,AP009180,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27242,--,Yes,root,cellular organisms,Bacteria,Zymobacter group,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Candidatus Carsonella,,Candidatus Carsonella ruddii,,Candidatus Carsonella ruddii PV,,,,,,,,,,
Buchnera aphidicola str. APS (Acyrthosiphon pisum),BA000003,73,31,42,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29922,--,Yes,root,cellular organisms,Bacteria,Buchnera aphidicola (Acyrthosiphon pisum),Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,,,Buchnera <proteobacteria>,Buchnera aphidicola,Buchnera aphidicola str. APS (Acyrthosiphon pisum),,,,,,,,,,
Staphylococcus aureus subsp. aureus Mu50,BA000017,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29928,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus Mu50,,,,,,,,,,
Staphylococcus aureus subsp. aureus Mu50,BA000017,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29929,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus Mu50,,,,,,,,,,
Staphylococcus aureus subsp. aureus N315,BA000018,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29930,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus N315,,,,,,,,,,
Staphylococcus aureus subsp. aureus N315,BA000018,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29931,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus N315,,,,,,,,,,
Nostoc sp. PCC 7120,BA000019,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29932,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,,Nostoc sp. PCC 7120,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Oceanobacillus iheyensis HTE831,BA000028,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29936,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,,Oceanobacillus iheyensis,,Oceanobacillus iheyensis HTE831,,,,,,,,,,
Oceanobacillus iheyensis HTE831,BA000028,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29937,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,,Oceanobacillus iheyensis,,Oceanobacillus iheyensis HTE831,,,,,,,,,,
Staphylococcus aureus subsp. aureus MW2,BA000033,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29943,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus MW2,,,,,,,,,,
Staphylococcus aureus subsp. aureus MW2,BA000033,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29944,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus MW2,,,,,,,,,,
Streptococcus pyogenes SSI-1,BA000034,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29945,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M3,,,Streptococcus pyogenes SSI-1,,,,,,,
Streptococcus pyogenes SSI-1,BA000034,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29946,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M3,,,Streptococcus pyogenes SSI-1,,,,,,,
Bacillus subtilis,D26185,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29954,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Bacillaceae,,Bacillus subtilis group,Bacillus <bacterium>,Bacillus subtilis,,,,,,,,,,,
Corynebacterium diphtheriae,BX248359,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29967,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,Actinobacteria <phylum>,Actinobacteria <class>,,,Corynebacterium diphtheriae,,,,,,,,
Candidatus Blochmannia floridanus,BX248583,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29968,--,Yes,root,cellular organisms,Bacteria,unclassified Enterobacteriaceae,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,,Candidatus Blochmannia floridanus,,"ant, tsetse, mealybug, aphid, etc. endosymbionts",,,ant endosymbionts,,,,,,,
Rhodopirellula baltica SH 1,BX294152,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29972,--,Yes,root,cellular organisms,Bacteria,PVC group,,Planctomycetia,Planctomycetales,Planctomycetaceae,Rhodopirellula,,Planctomycetes <phylum>,Rhodopirellula baltica,Rhodopirellula baltica SH 1,,,,,,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29975,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus MRSA252,,,,,,,,,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29976,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus MRSA252,,,,,,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29977,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus MSSA476,,,,,,,,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29978,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus MSSA476,,,,,,,,,,
Candidatus Protochlamydia amoebophila UWE25,BX908798,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_29992,--,Yes,root,cellular organisms,Bacteria,PVC group,,Chlamydiia,Parachlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,,Chlamydiae <phylum>,Candidatus Protochlamydia amoebophila,Candidatus Protochlamydia amoebophila UWE25,,,,,,,,,,
Streptococcus pyogenes MGAS10394,CP000003,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30006,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M6,,,Streptococcus pyogenes MGAS10394,,,,,,,
Streptococcus pyogenes MGAS10394,CP000003,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30007,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus pyogenes,,Streptococcus pyogenes serotype M6,,,Streptococcus pyogenes MGAS10394,,,,,,,
Candidatus Blochmannia pennsylvanicus str. BPEN,CP000016,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30012,--,Yes,root,cellular organisms,Bacteria,unclassified Enterobacteriaceae,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia,,Candidatus Blochmannia pennsylvanicus,,"ant, tsetse, mealybug, aphid, etc. endosymbionts",,,ant endosymbionts,,,,Candidatus Blochmannia pennsylvanicus str. BPEN,,,
Anaplasma marginale str. St. Maries,CP000030,71,27,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30025,--,Yes,root,cellular organisms,Bacteria,Anaplasma marginale str. St. Maries,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,,Anaplasma marginale,,,,,,,,,,,,
Lactobacillus acidophilus NCFM,CP000033,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30028,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,Lactobacillus acidophilus,,Lactobacillus acidophilus NCFM,,,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30035,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus COL,,,,,,,,,,
Staphylococcus aureus subsp. aureus COL,CP000046,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30036,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus COL,,,,,,,,,,
Chlamydia trachomatis A/HAR-13,CP000051,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30038,--,Yes,root,cellular organisms,Bacteria,PVC group,,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,,Chlamydiae <phylum>,Chlamydia trachomatis,Chlamydia/Chlamydophila group,,,Chlamydia trachomatis A/HAR-13,,,,,,,
Thermobifida fusca YX,CP000088,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30053,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,,,Streptosporangiales,Nocardiopsaceae,Thermobifida,,Actinobacteria <phylum>,Actinobacteria <class>,Thermobifida fusca YX,,Thermobifida fusca,,,,,,,,
Pelodictyon luteolum DSM 273,CP000096,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30058,--,Yes,root,cellular organisms,Bacteria,FCB group,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Pelodictyon,,Pelodictyon luteolum,,Bacteroidetes/Chlorobi group,,,Chlorobium/Pelodictyon group,,,,Pelodictyon luteolum DSM 273,,,
Ehrlichia canis str. Jake,CP000107,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30062,--,Yes,root,cellular organisms,Bacteria,Ehrlichia canis str. Jake,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia canis,,,,,,,,,,,,
Myxococcus xanthus DK 1622,CP000113,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_30067,--,Yes,root,cellular organisms,Bacteria,Myxococcus xanthus DK 1622,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,,Myxococcus xanthus,,,delta/epsilon subdivisions,,,,,,,Cystobacterineae,,
Streptococcus agalactiae A909,CP000114,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30068,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae serogroup Ia,,,Streptococcus agalactiae A909,,,,,,,
Streptococcus agalactiae A909,CP000114,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30069,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae serogroup Ia,,,Streptococcus agalactiae A909,,,,,,,
Streptococcus agalactiae A909,CP000114,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30070,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,Streptococcus agalactiae,,Streptococcus agalactiae serogroup Ia,,,Streptococcus agalactiae A909,,,,,,,
Erythrobacter litoralis HTCC2594,CP000157,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_30086,--,Yes,root,cellular organisms,Bacteria,Erythrobacter litoralis HTCC2594,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,,Erythrobacter litoralis,,,,,,,,,,,,
Ehrlichia chaffeensis str. Arkansas,CP000236,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_30095,--,Yes,root,cellular organisms,Bacteria,Ehrlichia chaffeensis str. Arkansas,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,canis group,Ehrlichia chaffeensis,,,,,,,,,,,,
Neorickettsia sennetsu str. Miyayama,CP000237,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_30096,--,Yes,root,cellular organisms,Bacteria,Neorickettsia sennetsu str. Miyayama,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia,,Neorickettsia sennetsu,,,,,,,,,,,,
Baumannia cicadellinicola str. Hc (Homalodisca coagulata),CP000238,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_30097,--,Yes,root,cellular organisms,Bacteria,unclassified Gammaproteobacteria,Proteobacteria,Gammaproteobacteria,,,,,Candidatus Baumannia cicadellinicola,,Candidatus Baumannia,,,Baumannia cicadellinicola str. Hc (Homalodisca coagulata),,,,,,,
Synechococcus sp. JA-3-3Ab,CP000239,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_30098,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. JA-3-3Ab,,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Synechococcus sp. JA-2-3B'a(2-13),CP000240,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_30099,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. JA-2-3B'a(2-13),,Cyanobacteria/Melainabacteria group,,,,,,,,,,
Escherichia coli UTI89,CP000243,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_30101,--,Yes,root,cellular organisms,Bacteria,Escherichia coli UTI89,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,,
Escherichia coli UTI89,CP000243,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_30102,--,Yes,root,cellular organisms,Bacteria,Escherichia coli UTI89,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,Escherichia coli,,,,,,,,,,,,
Anaeromyxobacter dehalogenans 2CP-C,CP000251,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30112,--,Yes,root,cellular organisms,Bacteria,Anaeromyxobacter dehalogenans 2CP-C,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,,Anaeromyxobacter dehalogenans,,,delta/epsilon subdivisions,,,,,,,Cystobacterineae,,
Staphylococcus aureus subsp. aureus NCTC 8325,CP000253,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30114,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus NCTC 8325,,,,,,,,,,
Staphylococcus aureus subsp. aureus NCTC 8325,CP000253,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_30115,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,Staphylococcus aureus,Staphylococcus aureus subsp. aureus,Staphylococcus aureus subsp. aureus NCTC 8325,,,,,,,,,,
