Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.NCBI.Classified,Taxonomy.NCBI.no rank 0,Taxonomy.NCBI.no rank 1,Taxonomy.NCBI.superkingdom,Taxonomy.NCBI.no rank 2,Taxonomy.NCBI.unknown 0,Taxonomy.NCBI.unknown 1,Taxonomy.NCBI.order,Taxonomy.NCBI.no rank 3,Taxonomy.NCBI.genus,Taxonomy.NCBI.unknown 2,Taxonomy.NCBI.no rank 4,Taxonomy.NCBI.class,Taxonomy.NCBI.family,Taxonomy.NCBI.phylum,Taxonomy.NCBI.subphylum,Taxonomy.NCBI.species group,Taxonomy.NCBI.tribe,Taxonomy.NCBI.species subgroup,Taxonomy.NCBI.suborder,Taxonomy.NCBI.no rank 5,Taxonomy.NCBI.unknown 3,Taxonomy.NCBI.subgenus,Taxonomy.NCBI.subclass
Mycobacterium avium 104,CP000479,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32453,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,Mycobacterium avium 104,Mycobacterium,Mycobacterium avium,,,Mycobacteriaceae,,,Mycobacterium avium complex (MAC),,,,,,,
Mycobacterium avium 104,CP000479,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32454,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,Mycobacterium avium 104,Mycobacterium,Mycobacterium avium,,,Mycobacteriaceae,,,Mycobacterium avium complex (MAC),,,,,,,
Acidothermus cellulolyticus 11B,CP000481,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32456,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Acidothermales,Acidothermus cellulolyticus 11B,Acidothermus,Acidothermus cellulolyticus,,,Acidothermaceae,,,,,,,,,,
Pelobacter propionicus DSM 2379,CP000482,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32457,--,Yes,root,cellular organisms,Bacteria,Pelobacter propionicus DSM 2379,Pelobacter propionicus,,Desulfuromonadales,,Pelobacter,,,Deltaproteobacteria,Desulfuromonadaceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Pelobacter propionicus DSM 2379,CP000482,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32458,--,Yes,root,cellular organisms,Bacteria,Pelobacter propionicus DSM 2379,Pelobacter propionicus,,Desulfuromonadales,,Pelobacter,,,Deltaproteobacteria,Desulfuromonadaceae,Proteobacteria,delta/epsilon subdivisions,,,,,,,,
Bacillus thuringiensis str. Al Hakam,CP000485,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32460,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Bacillus <bacterium>,Bacillus thuringiensis,Bacillales,Bacillus thuringiensis str. Al Hakam,,,,Bacilli,Bacillaceae,Firmicutes,,Bacillus cereus group,,,,,,,
Bacillus thuringiensis str. Al Hakam,CP000485,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32461,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Bacillus <bacterium>,Bacillus thuringiensis,Bacillales,Bacillus thuringiensis str. Al Hakam,,,,Bacilli,Bacillaceae,Firmicutes,,Bacillus cereus group,,,,,,,
Bacillus thuringiensis str. Al Hakam,CP000485,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32462,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Bacillus <bacterium>,Bacillus thuringiensis,Bacillales,Bacillus thuringiensis str. Al Hakam,,,,Bacilli,Bacillaceae,Firmicutes,,Bacillus cereus group,,,,,,,
Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),CP000488,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32463,--,Yes,root,cellular organisms,Bacteria,unclassified Gammaproteobacteria,Candidatus Ruthia magnifica,,,sulfur-oxidizing symbionts,Candidatus Ruthia,,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),Gammaproteobacteria,,Proteobacteria,,,,,,,,,
Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),CP000488,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32464,--,Yes,root,cellular organisms,Bacteria,unclassified Gammaproteobacteria,Candidatus Ruthia magnifica,,,sulfur-oxidizing symbionts,Candidatus Ruthia,,Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica),Gammaproteobacteria,,Proteobacteria,,,,,,,,,
Paracoccus denitrificans PD1222,CP000489,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32465,--,Yes,root,cellular organisms,Bacteria,Paracoccus denitrificans PD1222,Paracoccus <bacteria>,Paracoccus denitrificans,Rhodobacterales,,,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Paracoccus denitrificans PD1222,CP000489,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32466,--,Yes,root,cellular organisms,Bacteria,Paracoccus denitrificans PD1222,Paracoccus <bacteria>,Paracoccus denitrificans,Rhodobacterales,,,,,Alphaproteobacteria,Rhodobacteraceae,Proteobacteria,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32468,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. W3-18-1,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32469,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. W3-18-1,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32470,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. W3-18-1,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella sp. W3-18-1,CP000503,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32471,--,Yes,root,cellular organisms,Bacteria,,Shewanella sp. W3-18-1,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32472,--,Yes,root,cellular organisms,Bacteria,Shewanella amazonensis SB2B,Shewanella amazonensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32473,--,Yes,root,cellular organisms,Bacteria,Shewanella amazonensis SB2B,Shewanella amazonensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32474,--,Yes,root,cellular organisms,Bacteria,Shewanella amazonensis SB2B,Shewanella amazonensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32475,--,Yes,root,cellular organisms,Bacteria,Shewanella amazonensis SB2B,Shewanella amazonensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Shewanella amazonensis SB2B,CP000507,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32476,--,Yes,root,cellular organisms,Bacteria,Shewanella amazonensis SB2B,Shewanella amazonensis,,Alteromonadales,,Shewanella,,,Gammaproteobacteria,Shewanellaceae,Proteobacteria,,,,,,,,,
Nocardioides sp. JS614,CP000509,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32477,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Propionibacteriales,,Nocardioides,Nocardioides sp. JS614,,,Nocardioidaceae,,,,,,,,,,
Nocardioides sp. JS614,CP000509,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32479,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Propionibacteriales,,Nocardioides,Nocardioides sp. JS614,,,Nocardioidaceae,,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32480,--,Yes,root,cellular organisms,Bacteria,Psychromonas ingrahamii 37,Psychromonas ingrahamii,,Alteromonadales,,Psychromonas,,,Gammaproteobacteria,Psychromonadaceae,Proteobacteria,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32481,--,Yes,root,cellular organisms,Bacteria,Psychromonas ingrahamii 37,Psychromonas ingrahamii,,Alteromonadales,,Psychromonas,,,Gammaproteobacteria,Psychromonadaceae,Proteobacteria,,,,,,,,,
Psychromonas ingrahamii 37,CP000510,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32482,--,Yes,root,cellular organisms,Bacteria,Psychromonas ingrahamii 37,Psychromonas ingrahamii,,Alteromonadales,,Psychromonas,,,Gammaproteobacteria,Psychromonadaceae,Proteobacteria,,,,,,,,,
Mycobacterium sp. KMS,CP000518,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32494,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,,Mycobacterium,Mycobacterium sp. KMS,,,Mycobacteriaceae,,,,,,,,,,
Bartonella bacilliformis KC583,CP000524,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32495,--,Yes,root,cellular organisms,Bacteria,Bartonella bacilliformis KC583,Bartonella bacilliformis,,Rhizobiales,,Bartonella,,,Alphaproteobacteria,Bartonellaceae,Proteobacteria,,,,,,,,,
Bartonella bacilliformis KC583,CP000524,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32496,--,Yes,root,cellular organisms,Bacteria,Bartonella bacilliformis KC583,Bartonella bacilliformis,,Rhizobiales,,Bartonella,,,Alphaproteobacteria,Bartonellaceae,Proteobacteria,,,,,,,,,
Burkholderia mallei SAVP1,CP000526,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32497,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei SAVP1,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Burkholderia mallei SAVP1,CP000526,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32498,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei SAVP1,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Burkholderia mallei SAVP1,CP000526,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32499,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei SAVP1,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32503,--,Yes,root,cellular organisms,Bacteria,Polaromonas naphthalenivorans CJ2,Polaromonas naphthalenivorans,,Burkholderiales,,Polaromonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32504,--,Yes,root,cellular organisms,Bacteria,Polaromonas naphthalenivorans CJ2,Polaromonas naphthalenivorans,,Burkholderiales,,Polaromonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Polaromonas naphthalenivorans CJ2,CP000529,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32505,--,Yes,root,cellular organisms,Bacteria,Polaromonas naphthalenivorans CJ2,Polaromonas naphthalenivorans,,Burkholderiales,,Polaromonas,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Acidovorax sp. JS42,CP000539,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32507,--,Yes,root,cellular organisms,Bacteria,,Acidovorax sp. JS42,,Burkholderiales,,Acidovorax,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Acidovorax sp. JS42,CP000539,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32508,--,Yes,root,cellular organisms,Bacteria,,Acidovorax sp. JS42,,Burkholderiales,,Acidovorax,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Acidovorax sp. JS42,CP000539,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32509,--,Yes,root,cellular organisms,Bacteria,,Acidovorax sp. JS42,,Burkholderiales,,Acidovorax,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Verminephrobacter eiseniae EF01-2,CP000542,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32510,--,Yes,root,cellular organisms,Bacteria,Verminephrobacter eiseniae EF01-2,Verminephrobacter eiseniae,,Burkholderiales,,Verminephrobacter,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Verminephrobacter eiseniae EF01-2,CP000542,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32511,--,Yes,root,cellular organisms,Bacteria,Verminephrobacter eiseniae EF01-2,Verminephrobacter eiseniae,,Burkholderiales,,Verminephrobacter,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Verminephrobacter eiseniae EF01-2,CP000542,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32512,--,Yes,root,cellular organisms,Bacteria,Verminephrobacter eiseniae EF01-2,Verminephrobacter eiseniae,,Burkholderiales,,Verminephrobacter,,,Betaproteobacteria,Comamonadaceae,Proteobacteria,,,,,,,,,
Halorhodospira halophila SL1,CP000544,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32513,--,Yes,root,cellular organisms,Bacteria,Halorhodospira halophila SL1,Halorhodospira halophila,,Chromatiales,,Halorhodospira,,,Gammaproteobacteria,Ectothiorhodospiraceae,Proteobacteria,,,,,,,,,
Halorhodospira halophila SL1,CP000544,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32514,--,Yes,root,cellular organisms,Bacteria,Halorhodospira halophila SL1,Halorhodospira halophila,,Chromatiales,,Halorhodospira,,,Gammaproteobacteria,Ectothiorhodospiraceae,Proteobacteria,,,,,,,,,
Halorhodospira halophila SL1,CP000544,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32515,--,Yes,root,cellular organisms,Bacteria,Halorhodospira halophila SL1,Halorhodospira halophila,,Chromatiales,,Halorhodospira,,,Gammaproteobacteria,Ectothiorhodospiraceae,Proteobacteria,,,,,,,,,
Burkholderia mallei NCTC 10229,CP000546,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32516,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei NCTC 10229,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Burkholderia mallei NCTC 10229,CP000546,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32517,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei NCTC 10229,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Burkholderia mallei NCTC 10229,CP000546,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32518,--,Yes,root,cellular organisms,Bacteria,Burkholderia mallei NCTC 10229,Burkholderia mallei,,Burkholderiales,,Burkholderia,,,Betaproteobacteria,Burkholderiaceae,Proteobacteria,,pseudomallei group,,,,,,,
Prochlorococcus marinus str. NATL1A,CP000553,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32524,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Prochlorococcus marinus,,Synechococcales,Cyanobacteria/Melainabacteria group,Prochlorococcus,,Prochlorococcus marinus str. NATL1A,,Prochloraceae,Cyanobacteria,,,,,,,,,
Methylibium petroleiphilum PM1,CP000556,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32530,--,Yes,root,cellular organisms,Bacteria,unclassified Burkholderiales,Methylibium petroleiphilum,,Burkholderiales,Burkholderiales Genera incertae sedis,Methylibium,,Methylibium petroleiphilum PM1,Betaproteobacteria,,Proteobacteria,,,,,,,,,
Acinetobacter sp. ADP1,CR543861,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32543,--,Yes,root,cellular organisms,Bacteria,Acinetobacter baylyi ADP1,Acinetobacter baylyi,,Pseudomonadales,,Acinetobacter,,,Gammaproteobacteria,Moraxellaceae,Proteobacteria,,,,,,,,,
Acinetobacter sp. ADP1,CR543861,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32544,--,Yes,root,cellular organisms,Bacteria,Acinetobacter baylyi ADP1,Acinetobacter baylyi,,Pseudomonadales,,Acinetobacter,,,Gammaproteobacteria,Moraxellaceae,Proteobacteria,,,,,,,,,
Legionella pneumophila str. Paris,CR628336,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32552,--,Yes,root,cellular organisms,Bacteria,Legionella pneumophila str. Paris,Legionella pneumophila,,Legionellales,,Legionella,,,Gammaproteobacteria,Legionellaceae,Proteobacteria,,,,,,,,,
Legionella pneumophila str. Paris,CR628336,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32553,--,Yes,root,cellular organisms,Bacteria,Legionella pneumophila str. Paris,Legionella pneumophila,,Legionellales,,Legionella,,,Gammaproteobacteria,Legionellaceae,Proteobacteria,,,,,,,,,
Legionella pneumophila str. Paris,CR628336,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32554,--,Yes,root,cellular organisms,Bacteria,Legionella pneumophila str. Paris,Legionella pneumophila,,Legionellales,,Legionella,,,Gammaproteobacteria,Legionellaceae,Proteobacteria,,,,,,,,,
Legionella pneumophila str. Lens,CR628337,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32555,--,Yes,root,cellular organisms,Bacteria,Legionella pneumophila str. Lens,Legionella pneumophila,,Legionellales,,Legionella,,,Gammaproteobacteria,Legionellaceae,Proteobacteria,,,,,,,,,
Legionella pneumophila str. Lens,CR628337,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32556,--,Yes,root,cellular organisms,Bacteria,Legionella pneumophila str. Lens,Legionella pneumophila,,Legionellales,,Legionella,,,Gammaproteobacteria,Legionellaceae,Proteobacteria,,,,,,,,,
Legionella pneumophila str. Lens,CR628337,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32557,--,Yes,root,cellular organisms,Bacteria,Legionella pneumophila str. Lens,Legionella pneumophila,,Legionellales,,Legionella,,,Gammaproteobacteria,Legionellaceae,Proteobacteria,,,,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR767821,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32558,--,Yes,root,cellular organisms,Bacteria,Ehrlichia ruminantium str. Welgevonden,Ehrlichia ruminantium,,Rickettsiales,,Ehrlichia,,,Alphaproteobacteria,Anaplasmataceae,Proteobacteria,,canis group,,,,,,,
Ehrlichia ruminantium str. Gardel,CR925677,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32563,--,Yes,root,cellular organisms,Bacteria,Ehrlichia ruminantium str. Gardel,Ehrlichia ruminantium,,Rickettsiales,,Ehrlichia,,,Alphaproteobacteria,Anaplasmataceae,Proteobacteria,,canis group,,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR925678,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32565,--,Yes,root,cellular organisms,Bacteria,Ehrlichia ruminantium str. Welgevonden,Ehrlichia ruminantium,,Rickettsiales,,Ehrlichia,,,Alphaproteobacteria,Anaplasmataceae,Proteobacteria,,canis group,,,,,,,
Corynebacterium jeikeium K411,CR931997,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32566,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,Corynebacterium jeikeium K411,Corynebacterium,Corynebacterium jeikeium,,,Corynebacteriaceae,,,,,,,,,,
Corynebacterium jeikeium K411,CR931997,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32568,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Corynebacteriales,Corynebacterium jeikeium K411,Corynebacterium,Corynebacterium jeikeium,,,Corynebacteriaceae,,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32575,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32576,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32577,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Pseudoalteromonas haloplanktis TAC125,CR954246,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32578,--,Yes,root,cellular organisms,Bacteria,Pseudoalteromonas haloplanktis TAC125,Pseudoalteromonas haloplanktis,,Alteromonadales,,Pseudoalteromonas,,,Gammaproteobacteria,Pseudoalteromonadaceae,Proteobacteria,,,,,,,,,
Frankia alni ACN14a,CT573213,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32585,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Actinobacteria <phylum>,Actinobacteria <class>,Frankiales,Frankia alni ACN14a,Frankia,Frankia alni,,,Frankiaceae,,,,,,,,,,
Gramella forsetii KT0803,CU207366,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32592,--,Yes,root,cellular organisms,Bacteria,FCB group,Bacteroidetes <phylum>,Gramella forsetii,Flavobacteriales,Bacteroidetes/Chlorobi group,Gramella,,Gramella forsetii KT0803,Flavobacteriia,Flavobacteriaceae,,,,,,,,,,
Escherichia coli,K01994,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32635,--,Yes,root,cellular organisms,Bacteria,,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Escherichia coli,U00039,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32636,--,Yes,root,cellular organisms,Bacteria,,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Escherichia coli,M87049,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32637,--,Yes,root,cellular organisms,Bacteria,,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Mycoplasma genitalium G37,L43967,77,33,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_32659,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Mycoplasma genitalium,,Mycoplasmatales,Mycoplasma genitalium G37,Mycoplasma,,,Mollicutes,Mycoplasmataceae,Tenericutes,,,,,,,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,D00547,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32670,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Mycoplasma capricolum,Mycoplasma capricolum subsp. capricolum,Mycoplasmatales,Mycoplasma capricolum subsp. capricolum ATCC 27343,Mycoplasma,,,Mollicutes,Mycoplasmataceae,Tenericutes,,Mycoplasma mycoides group,,,,,,,
Escherichia coli,U00039,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32677,--,Yes,root,cellular organisms,Bacteria,,Escherichia coli,,Enterobacterales,,Escherichia,,,Gammaproteobacteria,Enterobacteriaceae,Proteobacteria,,,,,,,,,
Aeromonas hydrophila,X12977,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32695,--,Yes,root,cellular organisms,Bacteria,,Aeromonas hydrophila,,Aeromonadales,,Aeromonas,,,Gammaproteobacteria,Aeromonadaceae,Proteobacteria,,,,,,,,,
Bacillus subtilis,K00637,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32696,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Bacillus <bacterium>,Bacillus subtilis,Bacillales,,,,,Bacilli,Bacillaceae,Firmicutes,,Bacillus subtilis group,,,,,,,
Mycoplasma mycoides,X03154,77,33,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32698,--,Yes,root,cellular organisms,Bacteria,Terrabacteria group,Mycoplasma mycoides,Mycoplasma mycoides subsp. mycoides,Mycoplasmatales,,Mycoplasma,,,Mollicutes,Mycoplasmataceae,Tenericutes,,Mycoplasma mycoides group,,,,,,,
