Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.ENA.Classified,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum,Taxonomy.ENA.class,Taxonomy.ENA.order,Taxonomy.ENA.family,Taxonomy.ENA.genus,Taxonomy.ENA.species group,Taxonomy.ENA.unknown 0,Taxonomy.ENA.tribe,Taxonomy.ENA.no rank 0,Taxonomy.ENA.suborder
Spiroplasma melliferum,X03715,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31221,--,Yes,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,,,,
Mycoplasma genitalium G37,L43967,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31254,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Mycoplasma,,,,,
Mesorhizobium loti,AF049242,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31258,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,,,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,D00547,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31263,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Mycoplasma,,,,,
Rhodospirillum rubrum,K00331,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31280,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Rhodospirillum,,,,,
Escherichia coli,S63861,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31289,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Escherichia coli,S63862,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31290,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Escherichia coli,S63864,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31291,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Escherichia coli,S63876,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31294,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Escherichia coli,S63880,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31295,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Thermus thermophilus,L35929,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31304,--,Yes,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,,,,
Mycoplasma pneumoniae M129,U00089,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31305,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Mycoplasma,,,,,
Escherichia coli,X00912,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31321,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Mycoplasma sp.,X01305,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31323,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Mycoplasma,,,,,
Escherichia coli,X02480,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31325,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Geobacillus stearothermophilus,X02702,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31327,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,,,,,
Mycoplasma mycoides,X03154,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31329,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Mycoplasma,,,,,
Spiroplasma melliferum,X03715,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31330,--,Yes,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,,,,
Escherichia coli,X04126,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31331,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,X16760,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31338,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Mycoplasma,,,,,
Escherichia coli,X52799,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31341,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Escherichia coli,X53235,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_31342,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Escherichia coli,X74085,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31361,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Escherichia,,Enterobacteriales,,,
Thermus thermophilus,Z36984,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31393,--,Yes,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,,,,
Bacillus subtilis,Z82044,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_31395,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus subtilis subsp. subtilis str. 168,Z99108,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31398,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus subtilis subsp. subtilis str. 168,Z99119,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_31399,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Bacillus subtilis subsp. subtilis str. 168,Z99124,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_31400,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,
Porphyromonas gingivalis W83,AE015924,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31600,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,,,,,
Clostridium tetani E88,AE015927,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31601,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Bacteroides thetaiotaomicron VPI-5482,AE015928,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_31602,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,,,,
Clostridium perfringens ATCC 13124,CP000246,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32263,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Clostridium perfringens ATCC 13124,CP000246,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32264,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Clostridium perfringens ATCC 13124,CP000246,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32265,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Clostridium perfringens SM101,CP000312,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32323,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Clostridium perfringens SM101,CP000312,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32325,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Clostridium novyi NT,CP000382,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32355,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Clostridium novyi NT,CP000382,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32356,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Clostridium novyi NT,CP000382,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32357,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Methylibium petroleiphilum PM1,CP000556,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32529,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Methylibium,,,,,
Frankia alni ACN14a,CT573213,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32586,--,Yes,Bacteria,Actinobacteria,,Frankiales,Frankiaceae,Frankia,,,,,
Mycobacterium leprae,X60720,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32796,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,,,,
Ureaplasma parvum serovar 3 str. ATCC 700970,AE002152,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32866,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Ureaplasma,,,,,
Xylella fastidiosa 9a5c,AE003849,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32869,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,,,,,
Shigella flexneri 2a str. 301,AE005674,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32874,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,
Xylella fastidiosa Temecula1,AE009442,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32882,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,,,,,
Shigella flexneri 2a str. 2457T,AE014073,76,32,44,No,0,tRNA,0,(),(()),--,No,CRW,--,CRW_t_B_32906,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,
Escherichia coli CFT073,AE014075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32908,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,,,,,
Bifidobacterium longum NCC2705,AE014295,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32913,--,Yes,Bacteria,Actinobacteria,,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,,,,
Salmonella enterica subsp. enterica serovar Typhi,AE014613,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32915,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Salmonella,,Enterobacteriales,,,
Porphyromonas gingivalis W83,AE015924,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32918,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,,,,,
Clostridium tetani E88,AE015927,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32919,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,
Bacteroides thetaiotaomicron VPI-5482,AE015928,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32920,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,,,,
Bacteroides thetaiotaomicron VPI-5482,AE015928,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32921,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,,,,
Chromobacterium violaceum ATCC 12472,AE016825,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32927,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,,,,,
Coxiella burnetii RSA 493,AE016828,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32930,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella,,,,,
Pseudomonas syringae pv. tomato str. DC3000,AE016853,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32934,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,,,,
Yersinia pestis biovar Microtus str. 91001,AE017042,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32939,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,
Rickettsia typhi str. Wilmington,AE017197,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32948,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,typhus group,,Rickettsieae,,
Mesoplasma florum L1,AE017263,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32963,--,Yes,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,,,,,
Methylococcus capsulatus str. Bath,AE017282,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32964,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,,,,,
Mycoplasma mobile 163K,AE017308,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32968,--,Yes,Bacteria,Tenericutes,Mollicutes,,Mycoplasmataceae,Mycoplasma,,,,,
Buchnera aphidicola,AF008210,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_32980,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,
Buchnera aphidicola,AF130812,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32987,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,
Buchnera aphidicola,AF130813,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32988,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,
Buchnera aphidicola,AF130814,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32989,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,
Yersinia pestis CO92,AL590842,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_33024,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,
Salmonella enterica subsp. enterica serovar Typhi,AL627279,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_33028,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Enterobacteriaceae,Salmonella,,Enterobacteriales,,,
Ralstonia solanacearum,AL646052,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_33029,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,,,,,
Xanthomonas campestris pv. vesicatoria str. 85-10,AM039952,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_33035,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,,,,
Francisella tularensis subsp. holarctica LVS,AM233362,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33041,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Francisellaceae,Francisella,,,,,
Rhizobium leguminosarum bv. viciae 3841,AM236080,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33043,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,,,,Rhizobium/Agrobacterium group,
Helicobacter acinonychis str. Sheeba,AM260522,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_33045,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,,,,,
Spiroplasma citri,AM285302,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_33047,--,Yes,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,,,,,
Yersinia enterocolitica subsp. enterocolitica 8081,AM286415,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_33050,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,
Alcanivorax borkumensis SK2,AM286690,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_33051,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,,,,,
Azoarcus sp. BH72,AM406670,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_33052,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Azoarcus,,,,,
Bacteroides fragilis YCH46,AP006841,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33069,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,,,,
Thermus thermophilus HB8,AP008226,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33094,--,Yes,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,,,,
Xanthomonas oryzae pv. oryzae MAFF 311018,AP008229,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33095,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,,,,
Sodalis glossinidius str. 'morsitans',AP008232,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33097,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Sodalis,,,,,
Bifidobacterium adolescentis ATCC 15703,AP009256,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33103,--,Yes,Bacteria,Actinobacteria,,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,,,,,
Corynebacterium efficiens YS-314,BA000035,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33165,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,
Corynebacterium glutamicum ATCC 13032,BA000036,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33166,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,
Nitrosomonas europaea ATCC 19718,BX321863,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33180,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,,,,,
Burkholderia pseudomallei K96243,BX571965,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33185,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Rhodopseudomonas palustris CGA009,BX572603,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33188,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,,,,,
Bordetella parapertussis,BX640423,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33190,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,
Corynebacterium glutamicum ATCC 13032,BX927149,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33198,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,
Yersinia pseudotuberculosis IP 32953,BX936398,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33199,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,,,,,
Burkholderia mallei ATCC 23344,CP000010,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33215,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Campylobacter jejuni RM1221,CP000025,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33222,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,,,,
Shigella dysenteriae Sd197,CP000034,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33229,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,
Shigella boydii Sb227,CP000036,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33230,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,
Shigella sonnei Ss046,CP000038,76,32,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_33231,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,,,,,
Xanthomonas campestris pv. campestris str. 8004,CP000050,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33233,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,,,,,
Rickettsia felis URRWXCal2,CP000053,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33235,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,spotted fever group,,Rickettsieae,,
Haemophilus influenzae 86-028NP,CP000057,76,32,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_33237,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,,,,
Pseudomonas syringae pv. syringae B728a,CP000075,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33240,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas syringae,,,
Psychrobacter arcticus 273-4,CP000082,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33243,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,,,,,
Candidatus Pelagibacter ubique HTCC1062,CP000084,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33246,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,,,,,
Burkholderia thailandensis E264,CP000086,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33247,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Rickettsia bellii RML369-C,CP000087,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33248,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,belli group,,Rickettsieae,,
Thermobifida fusca YX,CP000088,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33249,--,Yes,Bacteria,Actinobacteria,,Streptosporangiales,Nocardiopsaceae,Thermobifida,,,,,
Dechloromonas aromatica RCB,CP000089,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33250,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Azonexaceae,Dechloromonas,,,,,
Nitrosospira multiformis ATCC 25196,CP000103,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_33255,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,,,,,
Myxococcus xanthus DK 1622,CP000113,76,32,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_33261,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,,,,,Cystobacterineae
Nitrobacter winogradskyi Nb-255,CP000115,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33264,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,,,,,
Thiobacillus denitrificans ATCC 25259,CP000116,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33265,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Thiobacillaceae,Thiobacillus,,,,,
Burkholderia pseudomallei 1710b,CP000124,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33268,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group,,,,
Nitrosococcus oceani ATCC 19707,CP000127,76,32,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_33269,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,,,,,
