Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.ENA.Classified,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum,Taxonomy.ENA.class,Taxonomy.ENA.order,Taxonomy.ENA.family,Taxonomy.ENA.genus,Taxonomy.ENA.species group,Taxonomy.ENA.tribe,Taxonomy.ENA.subclass,Taxonomy.ENA.no rank 0,Taxonomy.ENA.no rank 1,Taxonomy.ENA.suborder,Taxonomy.ENA.unknown 0,Taxonomy.ENA.species subgroup
Legionella pneumophila str. Paris,CR628336,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21549,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,,,,,,,
Legionella pneumophila str. Lens,CR628337,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21552,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR767821,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21553,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,,,,,,,,
Ehrlichia ruminantium str. Welgevonden,CR767821,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21554,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,,,,,,,,
Corynebacterium jeikeium K411,CR931997,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21561,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,,,,
Lactobacillus sakei subsp. sakei 23K,CR936503,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21564,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,
Lactobacillus sakei subsp. sakei 23K,CR936503,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21566,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,
Candidatus Kuenenia stuttgartiensis,CT573071,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21582,--,Yes,Bacteria,Planctomycetes,Planctomycetia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Kuenenia,,,,,,,,
Candidatus Kuenenia stuttgartiensis,CT573073,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21583,--,Yes,Bacteria,Planctomycetes,Planctomycetia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Kuenenia,,,,,,,,
Chlamydia muridarum,U60196,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21588,--,Yes,Bacteria,Chlamydiae,,Chlamydiales,Chlamydiaceae,Chlamydia,,,,Chlamydia/Chlamydophila group,,,,
Gramella forsetii KT0803,CU207366,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21589,--,Yes,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,,,,,,,,
Haemophilus influenzae Rd KW20,L42023,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21838,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,,,,,,,,
Mycobacterium leprae,U15182,73,41,32,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21844,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,,,,,,,
Staphylococcus aureus,L36472,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21873,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Streptomyces lividans,X52074,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21917,--,Yes,Bacteria,Actinobacteria,,Streptomycetales,Streptomycetaceae,Streptomyces,,,,,,,,
Mycobacterium leprae,Z97179,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_21983,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,,,,,,,
Chlamydia trachomatis D/UW-3/CX,AE001273,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_22039,--,Yes,Bacteria,Chlamydiae,,Chlamydiales,Chlamydiaceae,Chlamydia,,,,Chlamydia/Chlamydophila group,,,,
Buchnera aphidicola str. Sg (Schizaphis graminum),AE013218,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_22106,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,,,,
Bacteroides thetaiotaomicron VPI-5482,AE015928,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22169,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,,,,,,,
Treponema denticola ATCC 35405,AE017226,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22256,--,Yes,Bacteria,Spirochaetes,,Spirochaetales,Spirochaetaceae,Treponema,,,,,,,,
Wolbachia endosymbiont strain TRS of Brugia malayi,AE017321,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22273,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,,Wolbachieae,,,,,,
Synechococcus elongatus PCC 6301,AP008231,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22621,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,,,,,,,
Candidatus Carsonella ruddii PV,AP009180,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22642,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Candidatus Carsonella,,,,Zymobacter group,,,,
Buchnera aphidicola str. APS (Acyrthosiphon pisum),BA000003,73,31,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22683,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,,,,
Corynebacterium efficiens YS-314,BA000035,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22743,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,,,,
Corynebacterium diphtheriae,BX248355,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22771,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,,,,
Candidatus Protochlamydia amoebophila UWE25,BX908798,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22805,--,Yes,Bacteria,Chlamydiae,,Parachlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,,,,,,,,
Chlamydia trachomatis A/HAR-13,CP000051,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22904,--,Yes,Bacteria,Chlamydiae,,Chlamydiales,Chlamydiaceae,Chlamydia,,,,Chlamydia/Chlamydophila group,,,,
Myxococcus xanthus DK 1622,CP000113,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_22986,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,,,,,,Cystobacterineae,,
Salinibacter ruber DSM 13855,CP000159,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23037,--,Yes,Bacteria,Bacteroidetes,,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Salinibacter,,,,,,,,
Ehrlichia chaffeensis str. Arkansas,CP000236,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23047,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,,,,,,,,
Ehrlichia chaffeensis str. Arkansas,CP000236,72,32,40,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23049,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,,,,,,,,
Synechococcus sp. JA-3-3Ab,CP000239,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23056,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,,,,,,,
Synechococcus sp. JA-2-3B'a(2-13),CP000240,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23059,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,,,,,,,
Syntrophobacter fumaroxidans MPOB,CP000478,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23351,--,Yes,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,,,,,,,,
Finegoldia magna ATCC 29328,AB109771,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_23946,--,Yes,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Finegoldia,,,,,,,,
Helicobacter pylori 26695,AE000511,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24322,--,Yes,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,,,,,,,,
Thermotoga maritima MSB8,AE000512,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24323,--,Yes,Bacteria,Thermotogae,,Thermotogales,Thermotogaceae,Thermotoga,,,,,,,,
Deinococcus radiodurans R1,AE000513,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24324,--,Yes,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,,,,,,,
Treponema pallidum subsp. pallidum str. Nichols,AE000520,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24325,--,Yes,Bacteria,Spirochaetes,,Spirochaetales,Spirochaetaceae,Treponema,,,,,,,,
Aquifex aeolicus VF5,AE000657,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24326,--,Yes,Bacteria,Aquificae,,Aquificales,Aquificaceae,Aquifex,,,,,,,,
Chlamydia trachomatis D/UW-3/CX,AE001273,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24329,--,Yes,Bacteria,Chlamydiae,,Chlamydiales,Chlamydiaceae,Chlamydia,,,,Chlamydia/Chlamydophila group,,,,
Clostridium acetobutylicum ATCC 824,AE001437,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24330,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,,,,
Clostridium acetobutylicum ATCC 824,AE001437,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24331,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,,,,
Clostridium acetobutylicum ATCC 824,AE001437,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24332,--,Yes,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,,,,,,,,
Streptococcus pneumoniae TIGR4,AE005672,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24344,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Streptococcus pneumoniae TIGR4,AE005672,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_24345,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Streptococcus pneumoniae R6,AE008537,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24353,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Streptococcus pneumoniae R6,AE008551,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24354,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Rickettsia conorii str. Malish 7,AE008569,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24355,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,spotted fever group,Rickettsieae,,,,,,
Leptospira interrogans serovar Lai str. 56601,AE010300,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24368,--,Yes,Bacteria,Spirochaetes,,Leptospirales,Leptospiraceae,Leptospira,,,,,,,,
Buchnera aphidicola str. Sg (Schizaphis graminum),AE013218,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24374,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,,,,
Streptococcus mutans UA159,AE014133,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24385,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Streptococcus agalactiae 2603V/R,AE014192,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24389,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Streptococcus agalactiae 2603V/R,AE014195,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24390,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Streptococcus agalactiae 2603V/R,AE014202,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24391,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Staphylococcus epidermidis ATCC 12228,AE015929,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24405,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Staphylococcus epidermidis ATCC 12228,AE015929,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24406,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Vibrio vulnificus CMCP6,AE016795,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24407,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,
Vibrio vulnificus CMCP6,AE016795,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24408,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,
Vibrio vulnificus CMCP6,AE016795,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24409,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,
Vibrio vulnificus CMCP6,AE016796,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24410,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,,,,,,,
Buchnera aphidicola str. Bp (Baizongia pistaciae),AE016826,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24418,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,,,,
Enterococcus faecalis V583,AE016830,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24421,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,,,,,,,
Enterococcus faecalis V583,AE016830,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24422,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,,,,,,,
Bacillus cereus ATCC 14579,AE016877,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24427,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group,,,,,,,
Treponema denticola ATCC 35405,AE017226,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_24454,--,Yes,Bacteria,Spirochaetes,,Spirochaetales,Spirochaetaceae,Treponema,,,,,,,,
Wolbachia endosymbiont strain TRS of Brugia malayi,AE017321,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_24465,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,,Wolbachieae,,,,,,
Bacillus anthracis str. 'Ames Ancestor',AE017334,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_24473,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group,,,,,,,
Idiomarina loihiensis L2TR,AE017340,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_24474,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,,,,,,,,
Streptococcus agalactiae,AF302130,72,28,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_25129,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Streptococcus agalactiae,AF302131,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_25130,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Lactobacillus sakei,AF401668,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_25454,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,
Lactobacillus sakei,AF401668,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_25455,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,
Staphylococcus aureus RF122,AJ938182,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26800,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Staphylococcus aureus RF122,AJ938182,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26801,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Listeria monocytogenes,AL591980,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_26967,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,,,,,,,
Listeria monocytogenes,AL591983,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26968,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,,,,,,,
Listeria innocua,AL596170,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_26969,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,,,,,,,
Listeria innocua,AL596172,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26970,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,,,,,,,
Lactobacillus plantarum WCFS1,AL935255,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_26979,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,
Lactobacillus plantarum WCFS1,AL935258,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_26980,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,,,,,,,
Bordetella avium 197N,AM167904,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27030,--,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,,,,,,,,
Listeria welshimeri serovar 6b str. SLCC5334,AM263198,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27110,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,,,,,,,
Listeria welshimeri serovar 6b str. SLCC5334,AM263198,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27111,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,,,,,,,,
Lactococcus lactis subsp. cremoris MG1363,AM406671,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27180,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,,,,,,,
Lactococcus lactis subsp. cremoris MG1363,AM406671,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27181,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,,,,,,,
Onion yellows phytoplasma OY-M,AP006628,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27195,--,Yes,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Candidatus Phytoplasma asteris,,,,,,,
Staphylococcus haemolyticus JCSC1435,AP006716,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27198,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Staphylococcus haemolyticus JCSC1435,AP006716,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27199,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Bacteroides fragilis YCH46,AP006841,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27204,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,,,,,,,
Bacteroides fragilis YCH46,AP006841,73,29,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_27205,--,Yes,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,,,,,,,
Synechococcus elongatus PCC 6301,AP008231,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27233,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,,,,,,,
Candidatus Carsonella ruddii PV,AP009180,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_27242,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Candidatus Carsonella,,,,Zymobacter group,,,,
Buchnera aphidicola str. APS (Acyrthosiphon pisum),BA000003,73,31,42,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29922,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera,,,,,,,,
Staphylococcus aureus subsp. aureus Mu50,BA000017,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29928,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Staphylococcus aureus subsp. aureus Mu50,BA000017,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29929,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Staphylococcus aureus subsp. aureus N315,BA000018,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29930,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Staphylococcus aureus subsp. aureus N315,BA000018,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29931,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Nostoc sp. PCC 7120,BA000019,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29932,--,Yes,Bacteria,Cyanobacteria,,Nostocales,Nostocaceae,Nostoc,,,,,,,,
Oceanobacillus iheyensis HTE831,BA000028,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29936,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,,,,,,,,
Oceanobacillus iheyensis HTE831,BA000028,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29937,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,,,,,,,,
Staphylococcus aureus subsp. aureus MW2,BA000033,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29943,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Staphylococcus aureus subsp. aureus MW2,BA000033,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29944,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,,,,,,,,
Streptococcus pyogenes SSI-1,BA000034,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29945,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Streptococcus pyogenes SSI-1,BA000034,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29946,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,,,,,,,
Bacillus subtilis,D26185,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29954,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,,,,,,,
Corynebacterium diphtheriae,BX248359,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_29967,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,,,,,,,
