Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.ENA.Classified,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum,Taxonomy.ENA.order,Taxonomy.ENA.genus,Taxonomy.ENA.class,Taxonomy.ENA.family,Taxonomy.ENA.no rank 0,Taxonomy.ENA.unknown 0,Taxonomy.ENA.tribe,Taxonomy.ENA.species group,Taxonomy.ENA.suborder,Taxonomy.ENA.subgenus,Taxonomy.ENA.subclass
Psychrobacter arcticus 273-4,CP000082,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32144,--,Yes,Bacteria,Proteobacteria,Pseudomonadales,Psychrobacter,Gammaproteobacteria,Moraxellaceae,,,,,,,
Colwellia psychrerythraea 34H,CP000083,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32145,--,Yes,Bacteria,Proteobacteria,Alteromonadales,Colwellia,Gammaproteobacteria,Colwelliaceae,,,,,,,
Colwellia psychrerythraea 34H,CP000083,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32146,--,Yes,Bacteria,Proteobacteria,Alteromonadales,Colwellia,Gammaproteobacteria,Colwelliaceae,,,,,,,
Colwellia psychrerythraea 34H,CP000083,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32147,--,Yes,Bacteria,Proteobacteria,Alteromonadales,Colwellia,Gammaproteobacteria,Colwelliaceae,,,,,,,
Colwellia psychrerythraea 34H,CP000083,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32148,--,Yes,Bacteria,Proteobacteria,Alteromonadales,Colwellia,Gammaproteobacteria,Colwelliaceae,,,,,,,
Colwellia psychrerythraea 34H,CP000083,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32149,--,Yes,Bacteria,Proteobacteria,Alteromonadales,Colwellia,Gammaproteobacteria,Colwelliaceae,,,,,,,
Burkholderia thailandensis E264,CP000086,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32150,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,pseudomallei group,,,
Burkholderia thailandensis E264,CP000086,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32151,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,pseudomallei group,,,
Burkholderia thailandensis E264,CP000086,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32152,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,pseudomallei group,,,
Rickettsia bellii RML369-C,CP000087,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32153,--,Yes,Bacteria,Proteobacteria,Rickettsiales,Rickettsia,Alphaproteobacteria,Rickettsiaceae,,,Rickettsieae,belli group,,,
Dechloromonas aromatica RCB,CP000089,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32156,--,Yes,Bacteria,Proteobacteria,Rhodocyclales,Dechloromonas,Betaproteobacteria,Azonexaceae,,,,,,,
Prochlorococcus marinus str. NATL2A,CP000095,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32164,--,Yes,Bacteria,Cyanobacteria,Synechococcales,Prochlorococcus,,Prochloraceae,,,,,,,
Nitrosospira multiformis ATCC 25196,CP000103,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32171,--,Yes,Bacteria,Proteobacteria,Nitrosomonadales,Nitrosospira,Betaproteobacteria,Nitrosomonadaceae,,,,,,,
Nitrosospira multiformis ATCC 25196,CP000103,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32172,--,Yes,Bacteria,Proteobacteria,Nitrosomonadales,Nitrosospira,Betaproteobacteria,Nitrosomonadaceae,,,,,,,
Nitrosospira multiformis ATCC 25196,CP000103,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32173,--,Yes,Bacteria,Proteobacteria,Nitrosomonadales,Nitrosospira,Betaproteobacteria,Nitrosomonadaceae,,,,,,,
Ehrlichia canis str. Jake,CP000107,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32174,--,Yes,Bacteria,Proteobacteria,Rickettsiales,Ehrlichia,Alphaproteobacteria,Anaplasmataceae,,,,,,,
Prochlorococcus marinus str. MIT 9312,CP000111,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32181,--,Yes,Bacteria,Cyanobacteria,Synechococcales,Prochlorococcus,,Prochloraceae,,,,,,,
Prochlorococcus marinus str. MIT 9312,CP000111,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32182,--,Yes,Bacteria,Cyanobacteria,Synechococcales,Prochlorococcus,,Prochloraceae,,,,,,,
Myxococcus xanthus DK 1622,CP000113,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32186,--,Yes,Bacteria,Proteobacteria,Myxococcales,Myxococcus,Deltaproteobacteria,Myxococcaceae,,,,,Cystobacterineae,,
Myxococcus xanthus DK 1622,CP000113,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32187,--,Yes,Bacteria,Proteobacteria,Myxococcales,Myxococcus,Deltaproteobacteria,Myxococcaceae,,,,,Cystobacterineae,,
Nitrobacter winogradskyi Nb-255,CP000115,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32191,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Nitrobacter,Alphaproteobacteria,Bradyrhizobiaceae,,,,,,,
Nitrobacter winogradskyi Nb-255,CP000115,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32193,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Nitrobacter,Alphaproteobacteria,Bradyrhizobiaceae,,,,,,,
Thiobacillus denitrificans ATCC 25259,CP000116,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32194,--,Yes,Bacteria,Proteobacteria,Nitrosomonadales,Thiobacillus,Betaproteobacteria,Thiobacillaceae,,,,,,,
Thiobacillus denitrificans ATCC 25259,CP000116,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32195,--,Yes,Bacteria,Proteobacteria,Nitrosomonadales,Thiobacillus,Betaproteobacteria,Thiobacillaceae,,,,,,,
Thiobacillus denitrificans ATCC 25259,CP000116,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32196,--,Yes,Bacteria,Proteobacteria,Nitrosomonadales,Thiobacillus,Betaproteobacteria,Thiobacillaceae,,,,,,,
Mycoplasma capricolum subsp. capricolum ATCC 27343,CP000123,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32200,--,Yes,Bacteria,Tenericutes,,Mycoplasma,Mollicutes,Mycoplasmataceae,,,,,,,
Burkholderia pseudomallei 1710b,CP000124,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32201,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,pseudomallei group,,,
Burkholderia pseudomallei 1710b,CP000124,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32202,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,pseudomallei group,,,
Burkholderia pseudomallei 1710b,CP000124,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32203,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,pseudomallei group,,,
Nitrosococcus oceani ATCC 19707,CP000127,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32204,--,Yes,Bacteria,Proteobacteria,Chromatiales,Nitrosococcus,Gammaproteobacteria,Chromatiaceae,,,,,,,
Nitrosococcus oceani ATCC 19707,CP000127,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32205,--,Yes,Bacteria,Proteobacteria,Chromatiales,Nitrosococcus,Gammaproteobacteria,Chromatiaceae,,,,,,,
Nitrosococcus oceani ATCC 19707,CP000127,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32206,--,Yes,Bacteria,Proteobacteria,Chromatiales,Nitrosococcus,Gammaproteobacteria,Chromatiaceae,,,,,,,
Rhizobium etli CFN 42,CP000133,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32207,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Rhizobium,Alphaproteobacteria,Rhizobiaceae,Rhizobium/Agrobacterium group,,,,,,
Rhizobium etli CFN 42,CP000133,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32208,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Rhizobium,Alphaproteobacteria,Rhizobiaceae,Rhizobium/Agrobacterium group,,,,,,
Rhizobium etli CFN 42,CP000133,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32209,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Rhizobium,Alphaproteobacteria,Rhizobiaceae,Rhizobium/Agrobacterium group,,,,,,
Carboxydothermus hydrogenoformans Z-2901,CP000141,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32210,--,Yes,Bacteria,Firmicutes,Thermoanaerobacterales,Carboxydothermus,Clostridia,Thermoanaerobacteraceae,,,,,,,
Carboxydothermus hydrogenoformans Z-2901,CP000141,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32212,--,Yes,Bacteria,Firmicutes,Thermoanaerobacterales,Carboxydothermus,Clostridia,Thermoanaerobacteraceae,,,,,,,
Pelobacter carbinolicus DSM 2380,CP000142,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32213,--,Yes,Bacteria,Proteobacteria,Desulfuromonadales,Pelobacter,Deltaproteobacteria,Desulfuromonadaceae,,,,,,,
Pelobacter carbinolicus DSM 2380,CP000142,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32214,--,Yes,Bacteria,Proteobacteria,Desulfuromonadales,Pelobacter,Deltaproteobacteria,Desulfuromonadaceae,,,,,,,
Pelobacter carbinolicus DSM 2380,CP000142,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32215,--,Yes,Bacteria,Proteobacteria,Desulfuromonadales,Pelobacter,Deltaproteobacteria,Desulfuromonadaceae,,,,,,,
Rhodobacter sphaeroides 2.4.1,CP000143,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32216,--,Yes,Bacteria,Proteobacteria,Rhodobacterales,Rhodobacter,Alphaproteobacteria,Rhodobacteraceae,,,,,,,
Rhodobacter sphaeroides 2.4.1,CP000143,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32217,--,Yes,Bacteria,Proteobacteria,Rhodobacterales,Rhodobacter,Alphaproteobacteria,Rhodobacteraceae,,,,,,,
Geobacter metallireducens GS-15,CP000148,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32220,--,Yes,Bacteria,Proteobacteria,Desulfuromonadales,Geobacter,Deltaproteobacteria,Geobacteraceae,,,,,,,
Geobacter metallireducens GS-15,CP000148,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32221,--,Yes,Bacteria,Proteobacteria,Desulfuromonadales,Geobacter,Deltaproteobacteria,Geobacteraceae,,,,,,,
Hahella chejuensis KCTC 2396,CP000155,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32226,--,Yes,Bacteria,Proteobacteria,Oceanospirillales,Hahella,Gammaproteobacteria,Hahellaceae,,,,,,,
Hahella chejuensis KCTC 2396,CP000155,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32227,--,Yes,Bacteria,Proteobacteria,Oceanospirillales,Hahella,Gammaproteobacteria,Hahellaceae,,,,,,,
Hahella chejuensis KCTC 2396,CP000155,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32228,--,Yes,Bacteria,Proteobacteria,Oceanospirillales,Hahella,Gammaproteobacteria,Hahellaceae,,,,,,,
Hyphomonas neptunium ATCC 15444,CP000158,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32232,--,Yes,Bacteria,Proteobacteria,Rhodobacterales,Hyphomonas,Alphaproteobacteria,Hyphomonadaceae,,,,,,,
Hyphomonas neptunium ATCC 15444,CP000158,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32233,--,Yes,Bacteria,Proteobacteria,Rhodobacterales,Hyphomonas,Alphaproteobacteria,Hyphomonadaceae,,,,,,,
Rhodospirillum rubrum ATCC 11170,CP000230,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32237,--,Yes,Bacteria,Proteobacteria,Rhodospirillales,Rhodospirillum,Alphaproteobacteria,Rhodospirillaceae,,,,,,,
Rhodospirillum rubrum ATCC 11170,CP000230,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32238,--,Yes,Bacteria,Proteobacteria,Rhodospirillales,Rhodospirillum,Alphaproteobacteria,Rhodospirillaceae,,,,,,,
Ehrlichia chaffeensis str. Arkansas,CP000236,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32248,--,Yes,Bacteria,Proteobacteria,Rickettsiales,Ehrlichia,Alphaproteobacteria,Anaplasmataceae,,,,,,,
Baumannia cicadellinicola str. Hc (Homalodisca coagulata),CP000238,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32250,--,Yes,Bacteria,Proteobacteria,,,Gammaproteobacteria,,Candidatus Baumannia,,,,,,
Escherichia coli 536,CP000247,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32266,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Escherichia,Gammaproteobacteria,Enterobacteriaceae,,,,,,,
Escherichia coli 536,CP000247,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32267,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Escherichia,Gammaproteobacteria,Enterobacteriaceae,,,,,,,
Escherichia coli 536,CP000247,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32268,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Escherichia,Gammaproteobacteria,Enterobacteriaceae,,,,,,,
Novosphingobium aromaticivorans DSM 12444,CP000248,77,33,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_32269,--,Yes,Bacteria,Proteobacteria,Sphingomonadales,Novosphingobium,Alphaproteobacteria,Sphingomonadaceae,,,,,,,
Novosphingobium aromaticivorans DSM 12444,CP000248,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32270,--,Yes,Bacteria,Proteobacteria,Sphingomonadales,Novosphingobium,Alphaproteobacteria,Sphingomonadaceae,,,,,,,
Novosphingobium aromaticivorans DSM 12444,CP000248,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32271,--,Yes,Bacteria,Proteobacteria,Sphingomonadales,Novosphingobium,Alphaproteobacteria,Sphingomonadaceae,,,,,,,
Rhodopseudomonas palustris HaA2,CP000250,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32273,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Rhodopseudomonas,Alphaproteobacteria,Bradyrhizobiaceae,,,,,,,
Rhodopseudomonas palustris HaA2,CP000250,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32274,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Rhodopseudomonas,Alphaproteobacteria,Bradyrhizobiaceae,,,,,,,
Syntrophus aciditrophicus SB,CP000252,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32278,--,Yes,Bacteria,Proteobacteria,Syntrophobacterales,Syntrophus,Deltaproteobacteria,Syntrophaceae,,,,,,,
Syntrophus aciditrophicus SB,CP000252,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32279,--,Yes,Bacteria,Proteobacteria,Syntrophobacterales,Syntrophus,Deltaproteobacteria,Syntrophaceae,,,,,,,
Syntrophus aciditrophicus SB,CP000252,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32280,--,Yes,Bacteria,Proteobacteria,Syntrophobacterales,Syntrophus,Deltaproteobacteria,Syntrophaceae,,,,,,,
Jannaschia sp. CCS1,CP000264,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32295,--,Yes,Bacteria,Proteobacteria,Rhodobacterales,Jannaschia,Alphaproteobacteria,Rhodobacteraceae,,,,,,,
Shigella flexneri 5 str. 8401,CP000266,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32296,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Shigella,Gammaproteobacteria,Enterobacteriaceae,,,,,,,
Shigella flexneri 5 str. 8401,CP000266,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32297,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Shigella,Gammaproteobacteria,Enterobacteriaceae,,,,,,,
Shigella flexneri 5 str. 8401,CP000266,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32298,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Shigella,Gammaproteobacteria,Enterobacteriaceae,,,,,,,
Rhodoferax ferrireducens T118,CP000267,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32299,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Rhodoferax,Betaproteobacteria,Comamonadaceae,,,,,,,
Rhodoferax ferrireducens T118,CP000267,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32300,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Rhodoferax,Betaproteobacteria,Comamonadaceae,,,,,,,
Rhodoferax ferrireducens T118,CP000267,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32301,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Rhodoferax,Betaproteobacteria,Comamonadaceae,,,,,,,
Rhodopseudomonas palustris BisB5,CP000283,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32305,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Rhodopseudomonas,Alphaproteobacteria,Bradyrhizobiaceae,,,,,,,
Methylobacillus flagellatus KT,CP000284,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32306,--,Yes,Bacteria,Proteobacteria,Nitrosomonadales,Methylobacillus,Betaproteobacteria,Methylophilaceae,,,,,,,
Methylobacillus flagellatus KT,CP000284,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32307,--,Yes,Bacteria,Proteobacteria,Nitrosomonadales,Methylobacillus,Betaproteobacteria,Methylophilaceae,,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32308,--,Yes,Bacteria,Proteobacteria,Oceanospirillales,Chromohalobacter,Gammaproteobacteria,Halomonadaceae,,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32309,--,Yes,Bacteria,Proteobacteria,Oceanospirillales,Chromohalobacter,Gammaproteobacteria,Halomonadaceae,,,,,,,
Chromohalobacter salexigens DSM 3043,CP000285,77,33,44,No,0,tRNA,0,()(),()(),--,No,CRW,--,CRW_t_B_32310,--,Yes,Bacteria,Proteobacteria,Oceanospirillales,Chromohalobacter,Gammaproteobacteria,Halomonadaceae,,,,,,,
Rhodopseudomonas palustris BisB18,CP000301,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32313,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Rhodopseudomonas,Alphaproteobacteria,Bradyrhizobiaceae,,,,,,,
Shewanella denitrificans OS217,CP000302,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32314,--,Yes,Bacteria,Proteobacteria,Alteromonadales,Shewanella,Gammaproteobacteria,Shewanellaceae,,,,,,,
Shewanella denitrificans OS217,CP000302,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32315,--,Yes,Bacteria,Proteobacteria,Alteromonadales,Shewanella,Gammaproteobacteria,Shewanellaceae,,,,,,,
Shewanella denitrificans OS217,CP000302,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32316,--,Yes,Bacteria,Proteobacteria,Alteromonadales,Shewanella,Gammaproteobacteria,Shewanellaceae,,,,,,,
Yersinia pestis Nepal516,CP000305,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32317,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Yersinia,Gammaproteobacteria,Yersiniaceae,,,,,,,
Yersinia pestis Nepal516,CP000305,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32318,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Yersinia,Gammaproteobacteria,Yersiniaceae,,,,,,,
Yersinia pestis Nepal516,CP000305,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32319,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Yersinia,Gammaproteobacteria,Yersiniaceae,,,,,,,
Yersinia pestis Antiqua,CP000308,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32320,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Yersinia,Gammaproteobacteria,Yersiniaceae,,,,,,,
Yersinia pestis Antiqua,CP000308,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32321,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Yersinia,Gammaproteobacteria,Yersiniaceae,,,,,,,
Yersinia pestis Antiqua,CP000308,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32322,--,Yes,Bacteria,Proteobacteria,Enterobacterales,Yersinia,Gammaproteobacteria,Yersiniaceae,,,,,,,
Polaromonas sp. JS666,CP000316,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32326,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Polaromonas,Betaproteobacteria,Comamonadaceae,,,,,,,
Polaromonas sp. JS666,CP000316,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32327,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Polaromonas,Betaproteobacteria,Comamonadaceae,,,,,,,
Polaromonas sp. JS666,CP000316,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32328,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Polaromonas,Betaproteobacteria,Comamonadaceae,,,,,,,
Nitrobacter hamburgensis X14,CP000319,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32329,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Nitrobacter,Alphaproteobacteria,Bradyrhizobiaceae,,,,,,,
Nitrobacter hamburgensis X14,CP000319,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32330,--,Yes,Bacteria,Proteobacteria,Rhizobiales,Nitrobacter,Alphaproteobacteria,Bradyrhizobiaceae,,,,,,,
Psychrobacter cryohalolentis K5,CP000323,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32331,--,Yes,Bacteria,Proteobacteria,Pseudomonadales,Psychrobacter,Gammaproteobacteria,Moraxellaceae,,,,,,,
Psychrobacter cryohalolentis K5,CP000323,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32332,--,Yes,Bacteria,Proteobacteria,Pseudomonadales,Psychrobacter,Gammaproteobacteria,Moraxellaceae,,,,,,,
Mycobacterium ulcerans Agy99,CP000325,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32333,--,Yes,Bacteria,Actinobacteria,Corynebacteriales,Mycobacterium,,Mycobacteriaceae,,,,,,,
Mycobacterium ulcerans Agy99,CP000325,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32334,--,Yes,Bacteria,Actinobacteria,Corynebacteriales,Mycobacterium,,Mycobacteriaceae,,,,,,,
Sphingopyxis alaskensis RB2256,CP000356,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32342,--,Yes,Bacteria,Proteobacteria,Sphingomonadales,Sphingopyxis,Alphaproteobacteria,Sphingomonadaceae,,,,,,,
Sphingopyxis alaskensis RB2256,CP000356,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32343,--,Yes,Bacteria,Proteobacteria,Sphingomonadales,Sphingopyxis,Alphaproteobacteria,Sphingomonadaceae,,,,,,,
Sphingopyxis alaskensis RB2256,CP000356,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32344,--,Yes,Bacteria,Proteobacteria,Sphingomonadales,Sphingopyxis,Alphaproteobacteria,Sphingomonadaceae,,,,,,,
Deinococcus geothermalis DSM 11300,CP000359,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32345,--,Yes,Bacteria,Deinococcus-Thermus,Deinococcales,Deinococcus,Deinococci,Deinococcaceae,,,,,,,
Deinococcus geothermalis DSM 11300,CP000359,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32346,--,Yes,Bacteria,Deinococcus-Thermus,Deinococcales,Deinococcus,Deinococci,Deinococcaceae,,,,,,,
Roseobacter denitrificans OCh 114,CP000362,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32350,--,Yes,Bacteria,Proteobacteria,Rhodobacterales,Roseobacter,Alphaproteobacteria,Rhodobacteraceae,,,,,,,
Burkholderia cenocepacia AU 1054,CP000378,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32352,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,Burkholderia cepacia complex,,,
Burkholderia cenocepacia AU 1054,CP000378,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32353,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,Burkholderia cepacia complex,,,
Burkholderia cenocepacia AU 1054,CP000378,77,33,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_32354,--,Yes,Bacteria,Proteobacteria,Burkholderiales,Burkholderia,Betaproteobacteria,Burkholderiaceae,,,,Burkholderia cepacia complex,,,
