Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.SILVA.Classified,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum,Taxonomy.SILVA.class,Taxonomy.SILVA.order,Taxonomy.SILVA.unknown 0,Taxonomy.SILVA.family,Taxonomy.SILVA.unknown 1,Taxonomy.SILVA.genus,Taxonomy.SILVA.unknown 2,Taxonomy.SILVA.unknown 3,Taxonomy.SILVA.no rank 0
Idiomarina loihiensis L2TR,AE017340,73,29,44,No,0,tRNA,0,()()(),()()(),--,No,CRW,--,CRW_t_B_20513,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Idiomarinaceae,,Idiomarina,,,
Nostoc commune UTEX 584,AF005512,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20524,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,Nostocaceae,Cyanobacteriales,,Nostoc PCC-73102,,
Cyanidium caldarium,AF022186,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20528,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Guillardia theta,AF041468,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20533,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Mesostigma viride,AF166114,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20542,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,,,,
Coxiella burnetii,AF387640,73,31,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20558,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,,Coxiellales,Coxiellaceae,,Coxiella,,,
Lactobacillus sakei,AF401668,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20559,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Latilactobacillus,Lactobacillaceae,,,,,
Chaetosphaeridium globosum,AF494278,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20560,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,Comamonadaceae,,Rhizobacter,,,
Guillardia theta,AJ010592,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20561,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Guillardia theta,AJ010592,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20562,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Skeletonema costatum,AJ132263,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20563,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Oenothera elata subsp. hookeri,AJ271079,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20566,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Euglena longa,AJ294725,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20569,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Nymphaea alba,AJ627251,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20579,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
uncultured Flavobacteriaceae bacterium,AJ937771,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20588,--,Yes,Bacteria,,Bacteroidia,Flavobacteriales,Bacteroidota,,Weeksellaceae,Bergeyella,,,
Staphylococcus aureus RF122,AJ938182,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20589,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Staphylococcus aureus RF122,AJ938182,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20590,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Staphylococcus aureus RF122,AJ938182,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20591,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Mycobacterium leprae,AL583924,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20611,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Mycobacteriaceae,,Mycobacterium,,,
Listeria monocytogenes,AL591973,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20620,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria monocytogenes,AL591974,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20621,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria monocytogenes,AL591980,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20622,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria monocytogenes,AL591982,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20623,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria innocua,AL596163,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20624,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria innocua,AL596164,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20625,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria innocua,AL596170,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20626,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria innocua,AL596171,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20627,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Lactobacillus plantarum WCFS1,AL935258,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20640,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactiplantibacillus,Lactobacillaceae,,,,,
Lactobacillus plantarum WCFS1,AL935258,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20641,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactiplantibacillus,Lactobacillaceae,,,,,
Bordetella avium 197N,AM167904,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20653,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,Alcaligenaceae,,Bordetella,,,
Bordetella avium 197N,AM167904,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20654,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,Alcaligenaceae,,Bordetella,,,
Listeria welshimeri serovar 6b str. SLCC5334,AM263198,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20669,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria welshimeri serovar 6b str. SLCC5334,AM263198,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20670,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria welshimeri serovar 6b str. SLCC5334,AM263198,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20671,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Listeria welshimeri serovar 6b str. SLCC5334,AM263198,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20672,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Listeriaceae,,Listeria,,,
Azoarcus sp. BH72,AM406670,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20682,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,Rhodocyclaceae,,Azoarcus,,,
Lactococcus lactis subsp. cremoris MG1363,AM406671,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20684,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Lactococcus,,,
Lactococcus lactis subsp. cremoris MG1363,AM406671,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20685,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Lactococcus,,,
Lactococcus lactis subsp. cremoris MG1363,AM406671,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20686,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Lactococcus,,,
Lotus japonicus,AP002983,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20693,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,,,,
Bacillus clausii KSM-K16,AP006627,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20700,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,,Bacillaceae,,Bacillus,,,
Onion yellows phytoplasma OY-M,AP006628,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20701,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,,Acholeplasmataceae,,Candidatus Phytoplasma,,,
Saccharum officinarum,AP006714,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20702,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,,,,
Staphylococcus haemolyticus JCSC1435,AP006716,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20704,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Staphylococcus haemolyticus JCSC1435,AP006716,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20705,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Staphylococcus haemolyticus JCSC1435,AP006716,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20706,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Oryza nivara,AP006728,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20707,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Bacteroides fragilis YCH46,AP006841,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20713,--,Yes,Bacteria,,Bacteroidia,Bacteroidales,Bacteroidota,Bacteroidaceae,,Bacteroides,,,
Bacteroides fragilis YCH46,AP006841,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20714,--,Yes,Bacteria,,Bacteroidia,Bacteroidales,Bacteroidota,Bacteroidaceae,,Bacteroides,,,
Synechococcus elongatus PCC 6301,AP008231,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20755,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Cyanobacteriia,Synechococcaceae,Synechococcus PCC-7942,,,,
Populus alba,AP008956,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20763,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Bifidobacterium adolescentis ATCC 15703,AP009256,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20773,--,Yes,Bacteria,Actinobacteria,,Bifidobacteriales,Actinobacteriota,Bifidobacteriaceae,,Bifidobacterium,,,
Bacillus cereus,AY224383,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20786,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,,Bacillaceae,,Bacillus,,,
Vibrio parahaemolyticus,AY298799,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20807,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Vibrionaceae,,Vibrio,,,
Vibrio parahaemolyticus,AY298800,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20808,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Vibrionaceae,,Vibrio,,,
Vibrio parahaemolyticus,AY298801,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20809,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Vibrionaceae,,Vibrio,,,
Oikopleura dioica,AY449458,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20811,--,Yes,Bacteria,,Verrucomicrobiae,,Verrucomicrobiota,,Pedosphaerales,Oikopleura,Pedosphaeraceae,,
Vibrio parahaemolyticus,AY531062,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20815,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Vibrionaceae,,Vibrio,,,
Vibrio parahaemolyticus,AY531063,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20816,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Vibrionaceae,,Vibrio,,,
Vibrio parahaemolyticus,AY531068,73,31,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20817,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Vibrionaceae,,Vibrio,,,
Panax ginseng,AY582139,72,28,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_E_20852,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Emiliania huxleyi,AY741371,72,28,44,No,0,tRNA,0,(()()()),((())()()),--,No,CRW,--,CRW_t_E_20878,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Photobacterium phosphoreum,AY779763,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20882,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Vibrionaceae,,Photobacterium,,,
Photobacterium phosphoreum,AY779764,73,29,44,No,0,tRNA,0,(),(),--,No,CRW,--,CRW_t_B_20883,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Vibrionaceae,,Photobacterium,,,
Staurastrum punctulatum,AY958085,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_20886,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Buchnera aphidicola str. APS (Acyrthosiphon pisum),BA000003,73,31,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20892,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Morganellaceae,,Buchnera,,,
Staphylococcus aureus subsp. aureus Mu50,BA000017,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20903,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Staphylococcus aureus subsp. aureus Mu50,BA000017,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20904,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Staphylococcus aureus subsp. aureus Mu50,BA000017,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20905,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Staphylococcus aureus subsp. aureus N315,BA000018,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20908,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Nostoc sp. PCC 7120,BA000019,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20909,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,Nostocaceae,Cyanobacteriales,,Nostoc PCC-7524,,
Nostoc sp. PCC 7120,BA000019,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20910,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,Nostocaceae,Cyanobacteriales,,Nostoc PCC-7524,,
Staphylococcus aureus subsp. aureus MW2,BA000033,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20930,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Streptococcus pyogenes SSI-1,BA000034,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20931,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Streptococcus pyogenes SSI-1,BA000034,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20932,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Streptococcus pyogenes SSI-1,BA000034,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20933,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Corynebacterium efficiens YS-314,BA000035,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20934,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Corynebacteriaceae,,Corynebacterium,,,
Corynebacterium glutamicum ATCC 13032,BA000036,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20938,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Corynebacteriaceae,,Corynebacterium,,,
Corynebacterium glutamicum ATCC 13032,BA000036,73,31,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20939,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Corynebacteriaceae,,Corynebacterium,,,
Geobacillus kaustophilus HTA426,BA000043,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20945,--,Yes,Bacteria,Firmicutes,Bacilli,Bacillales,,Bacillaceae,,Geobacillus,,,
Corynebacterium diphtheriae,BX248359,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20957,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Corynebacteriaceae,,Corynebacterium,,,
Corynebacterium diphtheriae,BX248359,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20958,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Corynebacteriaceae,,Corynebacterium,,,
Rhodopirellula baltica SH 1,BX294136,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20962,--,Yes,Bacteria,Planctomycetes,,,Planctomycetota,,Pirellulales,Rhodopirellula,Pirellulaceae,,
Rhodopirellula baltica SH 1,BX294153,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20963,--,Yes,Bacteria,Planctomycetes,,,Planctomycetota,,Pirellulales,Rhodopirellula,Pirellulaceae,,
Staphylococcus aureus subsp. aureus MRSA252,BX571856,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20968,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Staphylococcus aureus subsp. aureus MSSA476,BX571857,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20971,--,Yes,Bacteria,Firmicutes,Bacilli,,Staphylococcales,Staphylococcaceae,,Staphylococcus,,,
Prochlorococcus marinus str. MIT 9313,BX572098,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20980,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Cyanobacteriia,,Cyanobiaceae,,Prochlorococcus MIT9313,,
Mycobacterium tuberculosis H37Rv,BX842574,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20989,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Mycobacteriaceae,,Mycobacterium,,,
Mycobacterium tuberculosis H37Rv,BX842580,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_20990,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Mycobacteriaceae,,Mycobacterium,,,
Corynebacterium glutamicum ATCC 13032,BX927155,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21000,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Corynebacteriaceae,,Corynebacterium,,,
Corynebacterium glutamicum ATCC 13032,BX927155,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21001,--,Yes,Bacteria,Actinobacteria,,Corynebacteriales,Actinobacteriota,Corynebacteriaceae,,Corynebacterium,,,
Codium fragile,U10631,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_21016,--,Yes,Bacteria,Cyanobacteria,,,Cyanobacteriia,,Chloroplast,,,,
Streptococcus pyogenes MGAS10394,CP000003,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21027,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Streptococcus pyogenes MGAS10394,CP000003,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21028,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Streptococcus pyogenes MGAS10394,CP000003,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21029,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Streptococcus pyogenes MGAS10394,CP000003,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21030,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Candidatus Blochmannia pennsylvanicus str. BPEN,CP000016,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21037,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,,Morganellaceae,,Candidatus Blochmannia,,,
Anaplasma marginale str. St. Maries,CP000030,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21059,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,Anaplasmataceae,,Anaplasma,,,
Lactobacillus acidophilus NCFM,CP000033,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21061,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Lactobacillaceae,,Lactobacillus,,,
Chlamydia trachomatis A/HAR-13,CP000051,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21078,--,Yes,Bacteria,Chlamydiae,,Chlamydiales,Verrucomicrobiota,Chlamydiaceae,,Chlamydia,,,
Prochlorococcus marinus str. NATL2A,CP000095,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_21119,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Cyanobacteriia,,Cyanobiaceae,,Prochlorococcus MIT9313,,
Ehrlichia canis str. Jake,CP000107,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21128,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,Anaplasmataceae,,Ehrlichia,,,
Ehrlichia canis str. Jake,CP000107,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21129,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,Anaplasmataceae,,Ehrlichia,,,
Synechococcus sp. CC9605,CP000110,72,28,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21132,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Cyanobacteriia,,Cyanobiaceae,,Synechococcus CC9902,,
Prochlorococcus marinus str. MIT 9312,CP000111,72,28,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21133,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,Cyanobacteriia,,Cyanobiaceae,,Prochlorococcus MIT9313,,
Myxococcus xanthus DK 1622,CP000113,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21137,--,Yes,Bacteria,,,Myxococcales,Myxococcota,Myxococcaceae,Myxococcia,Myxococcus,,,
Myxococcus xanthus DK 1622,CP000113,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21138,--,Yes,Bacteria,,,Myxococcales,Myxococcota,Myxococcaceae,Myxococcia,Myxococcus,,,
Streptococcus agalactiae A909,CP000114,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21139,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Streptococcus agalactiae A909,CP000114,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21141,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
Streptococcus agalactiae A909,CP000114,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_B_21142,--,Yes,Bacteria,Firmicutes,Bacilli,Lactobacillales,,Streptococcaceae,,Streptococcus,,,
