Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.SILVA.Classified,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum,Taxonomy.SILVA.class,Taxonomy.SILVA.order,Taxonomy.SILVA.family,Taxonomy.SILVA.genus,Taxonomy.SILVA.unknown 0,Taxonomy.SILVA.unknown 1,Taxonomy.SILVA.unknown 2,Taxonomy.SILVA.unknown 3,Taxonomy.SILVA.unknown 4,Taxonomy.SILVA.no rank 0
uncultured gamma proteobacterium,DQ093126,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19400,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093127,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19401,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093128,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19402,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093129,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19403,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093130,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19404,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093131,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19405,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093132,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19406,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093133,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19407,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093134,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19408,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093135,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19409,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093136,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19410,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093137,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19411,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093138,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19412,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
uncultured gamma proteobacterium,DQ093139,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19413,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,,uncultured,,,,,
Bartonella bacilliformis,DQ179107,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19437,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
uncultured cyanobacterium,DQ181748,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19438,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181751,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19439,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181752,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19440,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181753,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19441,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181754,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19442,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181755,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19443,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181756,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19444,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181757,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19445,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181758,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19446,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181759,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19447,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181761,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19448,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181762,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19449,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181763,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19450,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181765,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19451,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181766,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19452,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181767,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19453,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181768,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19454,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181769,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19455,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181770,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19456,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181771,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19457,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181772,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19458,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181773,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19459,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181774,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19460,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181775,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19461,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181776,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19462,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181777,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19463,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181780,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19464,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181781,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19465,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181782,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19466,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181783,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19467,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181784,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19468,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181785,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19469,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181787,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19470,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181788,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19471,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181789,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19472,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
uncultured cyanobacterium,DQ181790,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19473,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Bartonella bacilliformis,DQ200882,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19477,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ200883,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19478,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ200884,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19479,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ200885,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19480,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ200886,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19481,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Morus indica,DQ226511,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19483,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Morus indica,DQ226511,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19484,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Chara vulgaris,DQ229107,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19505,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Burkholderia cepacia,DQ273266,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19509,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderia-Caballeronia-Paraburkholderia,,,,,
Burkholderia cepacia,DQ273267,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19510,--,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,,Burkholderia-Caballeronia-Paraburkholderia,,,,,
Oltmannsiellopsis viridis,DQ291132,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19528,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Oltmannsiellopsis viridis,DQ291132,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19529,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Solanum bulbocastanum,DQ347958,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19554,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Solanum bulbocastanum,DQ347958,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19555,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Synechococcus sp. UW105,DQ351310,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19580,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
Synechococcus sp. RCC307,DQ351316,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19586,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Cyanobium PCC-6307,,,
uncultured Synechococcus sp.,DQ351317,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19587,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351318,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19588,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351319,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19589,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351320,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19590,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351321,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19591,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351322,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19592,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351323,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19593,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351324,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19594,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351326,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19596,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351327,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19597,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351328,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19598,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351329,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19599,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351330,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19600,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351331,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19601,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351332,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19602,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
uncultured Synechococcus sp.,DQ351333,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19603,--,Yes,Bacteria,Cyanobacteria,,Synechococcales,,,Cyanobacteriia,Cyanobiaceae,Synechococcus CC9902,,,
Sugarcane grassy shoot phytoplasma,DQ380336,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19623,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,,,,,
Sugarcane grassy shoot phytoplasma,DQ380337,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19624,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,,,,,
Sugarcane grassy shoot phytoplasma,DQ380338,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19625,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,,,,,
Sugarcane grassy shoot phytoplasma,DQ380339,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19626,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,,,,,
Sugarcane grassy shoot phytoplasma,DQ380340,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19627,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,,,,,
Sugarcane grassy shoot phytoplasma,DQ380341,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19628,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,,,,,
Sugarcane grassy shoot phytoplasma,DQ380344,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19629,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,,,,,
Sugarcane grassy shoot phytoplasma,DQ380345,75,31,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19630,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,,,,,,
Acholeplasma axanthum,DQ400422,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19678,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma axanthum,DQ400425,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19679,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma granularum,DQ400428,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19680,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma granularum,DQ400430,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19681,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma granularum,DQ400432,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19682,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma modicum,DQ400433,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19683,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma oculi,DQ400439,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19684,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma oculi,DQ400441,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19685,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma oculi,DQ400443,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19686,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Acholeplasma pleciae,DQ400444,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19687,--,Yes,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,,,,,,
Bartonella bacilliformis,DQ452941,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19710,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ452942,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19711,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ452943,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19712,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ452944,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19713,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ452945,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19714,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ452948,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19715,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Bartonella bacilliformis,DQ452949,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_B_19716,--,Yes,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Bartonella,,,,,,
Jasminum nudiflorum,DQ673255,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19720,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Jasminum nudiflorum,DQ673255,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19721,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
Angiopteris evecta,DQ821119,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_19737,--,Yes,Bacteria,Cyanobacteria,,,,,Cyanobacteriia,Chloroplast,,,,
