Organism name,Length,Benchmark ID,Taxonomy.join.superkingdom,Taxonomy.join.phylum
Clostridium perfringens str. 13,1507,CRW_16S_B_15851,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15852,Bacteria,Firmicutes
Clostridium perfringens str. 13,1506,CRW_16S_B_15854,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1533,CRW_16S_B_15856,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1510,CRW_16S_B_15857,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1501,CRW_16S_B_15858,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1503,CRW_16S_B_15859,Bacteria,Firmicutes
Butyrivibrio fibrisolvens,1481,CRW_16S_B_15861,Bacteria,Firmicutes
Clostridium algidicarnis,1511,CRW_16S_B_15877,Bacteria,Firmicutes
Clostridium argentinense,1504,CRW_16S_B_15882,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15885,Bacteria,Firmicutes
Clostridium baratii,1508,CRW_16S_B_15886,Bacteria,Firmicutes
Clostridium beijerinckii,1503,CRW_16S_B_15888,Bacteria,Firmicutes
Clostridium beijerinckii,1504,CRW_16S_B_15889,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15905,Bacteria,Firmicutes
Clostridium botulinum,1505,CRW_16S_B_15906,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15907,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15908,Bacteria,Firmicutes
Clostridium botulinum,1509,CRW_16S_B_15911,Bacteria,Firmicutes
Clostridium botulinum,1508,CRW_16S_B_15912,Bacteria,Firmicutes
Clostridium botulinum,1506,CRW_16S_B_15916,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15917,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15918,Bacteria,Firmicutes
Clostridium butyricum,1506,CRW_16S_B_15919,Bacteria,Firmicutes
Clostridium chauvoei,1507,CRW_16S_B_15932,Bacteria,Firmicutes
Clostridium formicaceticum,1521,CRW_16S_B_15949,Bacteria,Firmicutes
Tissierella praeacuta,1521,CRW_16S_B_15954,Bacteria,Firmicutes
Caloramator fervidus,1519,CRW_16S_B_15974,Bacteria,Firmicutes
Clostridium novyi,1504,CRW_16S_B_15983,Bacteria,Firmicutes
Clostridium pasteurianum,1486,CRW_16S_B_15992,Bacteria,Firmicutes
Clostridium perfringens,1513,CRW_16S_B_15993,Bacteria,Firmicutes
Clostridium paraputrificum,1511,CRW_16S_B_16002,Bacteria,Firmicutes
Clostridium puniceum,1491,CRW_16S_B_16007,Bacteria,Firmicutes
Clostridium botulinum,1513,CRW_16S_B_16009,Bacteria,Firmicutes
Dendrosporobacter quercicolus,1503,CRW_16S_B_16010,Bacteria,Firmicutes
Clostridium sardiniense,1503,CRW_16S_B_16014,Bacteria,Firmicutes
Clostridium septicum,1507,CRW_16S_B_16016,Bacteria,Firmicutes
Clostridium sp.,1493,CRW_16S_B_16018,Bacteria,Firmicutes
Clostridium sporogenes,1503,CRW_16S_B_16023,Bacteria,Firmicutes
Clostridium tetani,1508,CRW_16S_B_16037,Bacteria,Firmicutes
Clostridium thermobutyricum,1495,CRW_16S_B_16044,Bacteria,Firmicutes
Clostridium thermobutyricum,1495,CRW_16S_B_16045,Bacteria,Firmicutes
Clostridium thermopalmarium,1503,CRW_16S_B_16051,Bacteria,Firmicutes
Clostridium thermopalmarium,1503,CRW_16S_B_16052,Bacteria,Firmicutes
Coprothermobacter proteolyticus,1525,CRW_16S_B_16053,Bacteria,Coprothermobacterota
Clostridium tyrobutyricum,1513,CRW_16S_B_16054,Bacteria,Firmicutes
Desulfitobacterium dehalogenans,1514,CRW_16S_B_16061,Bacteria,Firmicutes
Desulfitobacterium hafniense,1530,CRW_16S_B_16063,Bacteria,Firmicutes
Dialister pneumosintes,1504,CRW_16S_B_16072,Bacteria,Firmicutes
Dialister pneumosintes,1493,CRW_16S_B_16074,Bacteria,Firmicutes
Eubacterium barkeri,1518,CRW_16S_B_16269,Bacteria,Firmicutes
Eubacterium barkeri,1507,CRW_16S_B_16270,Bacteria,Firmicutes
Eubacterium limosum,1487,CRW_16S_B_16286,Bacteria,Firmicutes
Eubacterium limosum,1503,CRW_16S_B_16287,Bacteria,Firmicutes
Microbacterium sp.,1524,CRW_16S_B_1767,Bacteria,Actinobacteria
Mogibacterium timidum,1498,CRW_16S_B_16305,Bacteria,Firmicutes
Eubacterium ventriosum,1529,CRW_16S_B_16308,Bacteria,Firmicutes
Eubacterium ventriosum,1483,CRW_16S_B_16309,Bacteria,Firmicutes
Actinoplanes utahensis,1508,CRW_16S_B_1769,Bacteria,Actinobacteria
Faecalibacterium prausnitzii,1499,CRW_16S_B_16315,Bacteria,Firmicutes
Heliobacterium chlorum,1512,CRW_16S_B_16328,Bacteria,Firmicutes
Megasphaera elsdenii,1539,CRW_16S_B_16347,Bacteria,Firmicutes
Moorella thermoacetica,1550,CRW_16S_B_16352,Bacteria,Firmicutes
Oxobacter pfennigii,1496,CRW_16S_B_16355,Bacteria,Firmicutes
Phascolarctobacterium faecium,1511,CRW_16S_B_16359,Bacteria,Firmicutes
Phascolarctobacterium faecium,1547,CRW_16S_B_16361,Bacteria,Firmicutes
Pseudoramibacter alactolyticus,1521,CRW_16S_B_16382,Bacteria,Firmicutes
Succiniclasticum ruminis,1505,CRW_16S_B_16398,Bacteria,Firmicutes
Schwartzia succinivorans,1489,CRW_16S_B_16399,Bacteria,Firmicutes
Selenomonas ruminantium,1486,CRW_16S_B_16402,Bacteria,Firmicutes
Nocardiopsis alba,1515,CRW_16S_B_1779,Bacteria,Actinobacteria
Clostridium sporogenes,1517,CRW_16S_B_16420,Bacteria,Firmicutes
Thermoanaerobacter thermocopriae,1522,CRW_16S_B_16445,Bacteria,Firmicutes
Thermoanaerobacter thermocopriae,1522,CRW_16S_B_16446,Bacteria,Firmicutes
Veillonella atypica,1513,CRW_16S_B_16463,Bacteria,Firmicutes
Veillonella dispar,1513,CRW_16S_B_16464,Bacteria,Firmicutes
Veillonella parvula,1513,CRW_16S_B_16465,Bacteria,Firmicutes
Streptomyces koyangensis,1488,CRW_16S_B_1789,Bacteria,Actinobacteria
Mycobacterium sp. JS623,1519,CRW_16S_B_1799,Bacteria,Actinobacteria
Rhodococcus erythropolis,1524,CRW_16S_B_1808,Bacteria,Actinobacteria
Rhodococcus erythropolis,1522,CRW_16S_B_1810,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1811,Bacteria,Actinobacteria
Rhodococcus erythropolis,1521,CRW_16S_B_1814,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1815,Bacteria,Actinobacteria
Rhodococcus erythropolis,1506,CRW_16S_B_1817,Bacteria,Actinobacteria
Rhodococcus erythropolis,1520,CRW_16S_B_1818,Bacteria,Actinobacteria
Rhodococcus erythropolis,1506,CRW_16S_B_1819,Bacteria,Actinobacteria
Rhodococcus erythropolis,1513,CRW_16S_B_1820,Bacteria,Actinobacteria
Rhodococcus erythropolis,1510,CRW_16S_B_1821,Bacteria,Actinobacteria
Rhodococcus erythropolis,1523,CRW_16S_B_1822,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1835,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1838,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1839,Bacteria,Actinobacteria
Streptomyces turgidiscabies,1490,CRW_16S_B_1840,Bacteria,Actinobacteria
Streptomyces acidiscabies,1488,CRW_16S_B_1843,Bacteria,Actinobacteria
Streptomyces acidiscabies,1521,CRW_16S_B_1845,Bacteria,Actinobacteria
Streptomyces acidiscabies,1489,CRW_16S_B_1846,Bacteria,Actinobacteria
Streptomyces acidiscabies,1489,CRW_16S_B_1847,Bacteria,Actinobacteria
Streptomyces acidiscabies,1491,CRW_16S_B_1848,Bacteria,Actinobacteria
Streptomyces ipomoeae,1490,CRW_16S_B_1850,Bacteria,Actinobacteria
Streptomyces stelliscabiei,1523,CRW_16S_B_1851,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1489,CRW_16S_B_1852,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1504,CRW_16S_B_1854,Bacteria,Actinobacteria
Streptomyces europaeiscabiei,1521,CRW_16S_B_1855,Bacteria,Actinobacteria
Streptomyces scabiei,1490,CRW_16S_B_1856,Bacteria,Actinobacteria
Streptomyces scabiei,1501,CRW_16S_B_1857,Bacteria,Actinobacteria
Streptomyces scabiei,1489,CRW_16S_B_1858,Bacteria,Actinobacteria
Streptomyces scabiei,1488,CRW_16S_B_1859,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1860,Bacteria,Actinobacteria
Streptomyces griseus,1490,CRW_16S_B_1861,Bacteria,Actinobacteria
Streptomyces griseofuscus,1491,CRW_16S_B_1862,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1863,Bacteria,Actinobacteria
Streptomyces scabiei,1521,CRW_16S_B_1864,Bacteria,Actinobacteria
Streptomyces scabiei,1522,CRW_16S_B_1866,Bacteria,Actinobacteria
Mycobacterium saskatchewanense,1511,CRW_16S_B_1868,Bacteria,Actinobacteria
Mycobacterium saskatchewanense,1511,CRW_16S_B_1869,Bacteria,Actinobacteria
Streptomyces africanus,1488,CRW_16S_B_1870,Bacteria,Actinobacteria
Mycobacterium sherrisii,1510,CRW_16S_B_2002,Bacteria,Actinobacteria
Acholeplasma laidlawii,1508,CRW_16S_B_16479,Bacteria,Tenericutes
Acholeplasma oculi,1490,CRW_16S_B_16481,Bacteria,Tenericutes
Acholeplasma oculi,1490,CRW_16S_B_16482,Bacteria,Tenericutes
Candidatus Phytoplasma solani,1522,CRW_16S_B_16513,Bacteria,Tenericutes
Maize bushy stunt phytoplasma,1527,CRW_16S_B_16587,Bacteria,Tenericutes
Ureaplasma urealyticum,1485,CRW_16S_B_16663,Bacteria,Tenericutes
Aster yellows witches'-broom phytoplasma AYWB,1531,CRW_16S_B_16746,Bacteria,Tenericutes
Candidatus Phytoplasma solani,1525,CRW_16S_B_16786,Bacteria,Tenericutes
Erysipelothrix rhusiopathiae,1487,CRW_16S_B_16827,Bacteria,Firmicutes
Mycoplasma capricolum subsp. capripneumoniae,1524,CRW_16S_B_16859,Bacteria,Tenericutes
Mycoplasma sp.,1493,CRW_16S_B_16935,Bacteria,Tenericutes
Candidatus Phytoplasma oryzae,1523,CRW_16S_B_16948,Bacteria,Tenericutes
Streptomyces scabiei,1489,CRW_16S_B_2064,Bacteria,Actinobacteria
Mycoplasma mycoides subsp. capri,1524,CRW_16S_B_16969,Bacteria,Tenericutes
Mycoplasma sp.,1523,CRW_16S_B_16981,Bacteria,Tenericutes
Mycoplasma capricolum subsp. capripneumoniae,1522,CRW_16S_B_16994,Bacteria,Tenericutes
Spiroplasma citri,1525,CRW_16S_B_17024,Bacteria,Tenericutes
Spiroplasma citri,1501,CRW_16S_B_17025,Bacteria,Tenericutes
Ureaplasma urealyticum,1523,CRW_16S_B_17041,Bacteria,Tenericutes
Ureaplasma urealyticum,1520,CRW_16S_B_17049,Bacteria,Tenericutes
Ureaplasma urealyticum,1520,CRW_16S_B_17050,Bacteria,Tenericutes
Streptomyces sp. SS,1521,CRW_16S_B_2115,Bacteria,Actinobacteria
Mycobacterium marinum,1526,CRW_16S_B_2120,Bacteria,Actinobacteria
Mycobacterium marinum,1526,CRW_16S_B_2121,Bacteria,Actinobacteria
Mycobacterium marinum,1526,CRW_16S_B_2138,Bacteria,Actinobacteria
Mycobacterium marinum,1525,CRW_16S_B_2139,Bacteria,Actinobacteria
Micromonospora echinospora,1517,CRW_16S_B_2161,Bacteria,Actinobacteria
Mycobacterium gordonae,1491,CRW_16S_B_2267,Bacteria,Actinobacteria
Streptomyces fungicidicus,1488,CRW_16S_B_2290,Bacteria,Actinobacteria
Nocardia farcinica,1483,CRW_16S_B_2294,Bacteria,Actinobacteria
Streptomyces venezuelae,1483,CRW_16S_B_2324,Bacteria,Actinobacteria
Rhodococcus erythropolis,1506,CRW_16S_B_2449,Bacteria,Actinobacteria
Micromonospora aurantiaca,1491,CRW_16S_B_2450,Bacteria,Actinobacteria
Streptomyces alboniger,1484,CRW_16S_B_2462,Bacteria,Actinobacteria
Micrococcus luteus,1503,CRW_16S_B_2490,Bacteria,Actinobacteria
Streptomyces fradiae,1523,CRW_16S_B_250,Bacteria,Actinobacteria
Streptomyces fradiae,1523,CRW_16S_B_251,Bacteria,Actinobacteria
Streptomyces fradiae,1521,CRW_16S_B_252,Bacteria,Actinobacteria
Rhodococcus wratislaviensis,1497,CRW_16S_B_2521,Bacteria,Actinobacteria
Rhodococcus wratislaviensis,1494,CRW_16S_B_2522,Bacteria,Actinobacteria
Streptomyces fradiae,1485,CRW_16S_B_258,Bacteria,Actinobacteria
Streptomyces sclerotialus,1488,CRW_16S_B_260,Bacteria,Actinobacteria
Streptomyces cinereus,1487,CRW_16S_B_261,Bacteria,Actinobacteria
Streptomyces aurantiogriseus,1495,CRW_16S_B_2610,Bacteria,Actinobacteria
Streptomyces aureoverticillatus,1496,CRW_16S_B_2611,Bacteria,Actinobacteria
Streptomyces canus,1494,CRW_16S_B_2612,Bacteria,Actinobacteria
Streptomyces antibioticus,1494,CRW_16S_B_2613,Bacteria,Actinobacteria
Streptomyces catenulae,1497,CRW_16S_B_2615,Bacteria,Actinobacteria
Streptomyces calvus,1495,CRW_16S_B_2617,Bacteria,Actinobacteria
Streptomyces olivochromogenes,1487,CRW_16S_B_262,Bacteria,Actinobacteria
Streptomyces badius,1496,CRW_16S_B_2620,Bacteria,Actinobacteria
Streptomyces durhamensis,1494,CRW_16S_B_2622,Bacteria,Actinobacteria
Streptomyces coelescens,1495,CRW_16S_B_2623,Bacteria,Actinobacteria
Streptomyces chryseus,1494,CRW_16S_B_2624,Bacteria,Actinobacteria
Streptomyces finlayi,1494,CRW_16S_B_2625,Bacteria,Actinobacteria
Streptomyces eurocidicus,1492,CRW_16S_B_2627,Bacteria,Actinobacteria
Streptomyces althioticus,1494,CRW_16S_B_2628,Bacteria,Actinobacteria
Streptomyces aurantiogriseus,1493,CRW_16S_B_2629,Bacteria,Actinobacteria
Streptomyces viridochromogenes,1487,CRW_16S_B_263,Bacteria,Actinobacteria
Streptomyces cirratus,1493,CRW_16S_B_2630,Bacteria,Actinobacteria
Streptomyces viridochromogenes,1484,CRW_16S_B_264,Bacteria,Actinobacteria
Streptomyces asterosporus,1532,CRW_16S_B_2728,Bacteria,Actinobacteria
Streptomyces bungoensis,1488,CRW_16S_B_2731,Bacteria,Actinobacteria
Streptomyces fragilis,1500,CRW_16S_B_2742,Bacteria,Actinobacteria
Streptomyces kasugaensis,1536,CRW_16S_B_2745,Bacteria,Actinobacteria
Streptomyces viridochromogenes,1520,CRW_16S_B_275,Bacteria,Actinobacteria
Streptomyces vinaceusdrappus,1499,CRW_16S_B_2752,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2764,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1525,CRW_16S_B_2765,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2766,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2767,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2768,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2769,Bacteria,Actinobacteria
Brachybacterium alimentarium,1512,CRW_16S_B_2770,Bacteria,Actinobacteria
Brachybacterium faecium,1513,CRW_16S_B_2772,Bacteria,Actinobacteria
Brachybacterium nesterenkovii,1514,CRW_16S_B_2774,Bacteria,Actinobacteria
Brachybacterium tyrofermentans,1512,CRW_16S_B_2775,Bacteria,Actinobacteria
Bifidobacterium bifidum,1525,CRW_16S_B_2781,Bacteria,Actinobacteria
Bifidobacterium bifidum,1488,CRW_16S_B_2783,Bacteria,Actinobacteria
Bifidobacterium bifidum,1515,CRW_16S_B_2784,Bacteria,Actinobacteria
Bifidobacterium breve,1519,CRW_16S_B_2788,Bacteria,Actinobacteria
Bifidobacterium cuniculi,1487,CRW_16S_B_2792,Bacteria,Actinobacteria
Bifidobacterium animalis,1518,CRW_16S_B_2801,Bacteria,Actinobacteria
Bifidobacterium magnum,1484,CRW_16S_B_2805,Bacteria,Actinobacteria
Streptomyces ochraceiscleroticus,1498,CRW_16S_B_281,Bacteria,Actinobacteria
Bifidobacterium sp.,1528,CRW_16S_B_2810,Bacteria,Actinobacteria
Brevibacterium iodinum,1485,CRW_16S_B_2818,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2827,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1525,CRW_16S_B_2828,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2829,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2830,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2831,Bacteria,Actinobacteria
Corynebacterium glutamicum ATCC 13032,1524,CRW_16S_B_2832,Bacteria,Actinobacteria
Asanoa ishikariensis,1508,CRW_16S_B_2840,Bacteria,Actinobacteria
Cellulomonas flavigena,1500,CRW_16S_B_2846,Bacteria,Actinobacteria
Cellulomonas gelida,1500,CRW_16S_B_2847,Bacteria,Actinobacteria
Cellulomonas uda,1500,CRW_16S_B_2850,Bacteria,Actinobacteria
Clavibacter michiganensis,1490,CRW_16S_B_2851,Bacteria,Actinobacteria
Clavibacter michiganensis,1490,CRW_16S_B_2853,Bacteria,Actinobacteria
Clavibacter michiganensis,1488,CRW_16S_B_2856,Bacteria,Actinobacteria
Clavibacter michiganensis,1491,CRW_16S_B_2858,Bacteria,Actinobacteria
Leifsonia xyli,1524,CRW_16S_B_2862,Bacteria,Actinobacteria
Clavibacter michiganensis,1483,CRW_16S_B_2863,Bacteria,Actinobacteria
Clavibacter michiganensis,1482,CRW_16S_B_2864,Bacteria,Actinobacteria
Streptomyces poonensis,1516,CRW_16S_B_287,Bacteria,Actinobacteria
Corynebacterium ammoniagenes,1502,CRW_16S_B_2870,Bacteria,Actinobacteria
Streptomyces violens,1510,CRW_16S_B_288,Bacteria,Actinobacteria
Corynebacterium coyleae,1483,CRW_16S_B_2884,Bacteria,Actinobacteria
Corynebacterium cystitidis,1491,CRW_16S_B_2885,Bacteria,Actinobacteria
Corynebacterium diphtheriae,1485,CRW_16S_B_2889,Bacteria,Actinobacteria
Corynebacterium flavescens,1489,CRW_16S_B_2892,Bacteria,Actinobacteria
Corynebacterium glucuronolyticum,1483,CRW_16S_B_2897,Bacteria,Actinobacteria
Streptomyces ambofaciens,1501,CRW_16S_B_290,Bacteria,Actinobacteria
Corynebacterium jeikeium,1494,CRW_16S_B_2904,Bacteria,Actinobacteria
Corynebacterium pseudodiphtheriticum,1483,CRW_16S_B_2921,Bacteria,Actinobacteria
Streptomyces alboniger,1507,CRW_16S_B_293,Bacteria,Actinobacteria
Corynebacterium segmentosum,1485,CRW_16S_B_2938,Bacteria,Actinobacteria
Streptomyces althioticus,1493,CRW_16S_B_294,Bacteria,Actinobacteria
Corynebacterium ulcerans,1490,CRW_16S_B_2944,Bacteria,Actinobacteria
Corynebacterium urealyticum,1511,CRW_16S_B_2947,Bacteria,Actinobacteria
Corynebacterium xerosis,1488,CRW_16S_B_2955,Bacteria,Actinobacteria
Streptomyces badius,1487,CRW_16S_B_296,Bacteria,Actinobacteria
Rhodococcus opacus,1493,CRW_16S_B_2961,Bacteria,Actinobacteria
Frankia alni ACN14a,1510,CRW_16S_B_2963,Bacteria,Actinobacteria
Frankia alni ACN14a,1510,CRW_16S_B_2964,Bacteria,Actinobacteria
Catellatospora citrea,1497,CRW_16S_B_2966,Bacteria,Actinobacteria
Cryobacterium psychrophilum,1501,CRW_16S_B_2972,Bacteria,Actinobacteria
Nocardiopsis dassonvillei,1483,CRW_16S_B_2980,Bacteria,Actinobacteria
Dactylosporangium aurantiacum,1499,CRW_16S_B_2984,Bacteria,Actinobacteria
Rhodococcus erythropolis,1516,CRW_16S_B_3000,Bacteria,Actinobacteria
Streptomyces clavuligerus,1486,CRW_16S_B_3016,Bacteria,Actinobacteria
Streptomyces fradiae,1485,CRW_16S_B_3018,Bacteria,Actinobacteria
Streptomyces anulatus,1506,CRW_16S_B_302,Bacteria,Actinobacteria
Streptomyces chrestomyceticus,1483,CRW_16S_B_3021,Bacteria,Actinobacteria
Streptomyces flavovirens,1495,CRW_16S_B_3023,Bacteria,Actinobacteria
Streptomyces gelaticus,1483,CRW_16S_B_3024,Bacteria,Actinobacteria
Streptomyces anulatus,1493,CRW_16S_B_3025,Bacteria,Actinobacteria
Streptomyces atratus,1487,CRW_16S_B_3026,Bacteria,Actinobacteria
Streptomyces cinnabarinus,1493,CRW_16S_B_3028,Bacteria,Actinobacteria
Streptomyces flaveus,1501,CRW_16S_B_3031,Bacteria,Actinobacteria
Streptomyces cacaoi subsp. asoensis,1493,CRW_16S_B_3032,Bacteria,Actinobacteria
Streptomyces exfoliatus,1482,CRW_16S_B_3035,Bacteria,Actinobacteria
Streptomyces varsoviensis,1499,CRW_16S_B_3041,Bacteria,Actinobacteria
Streptomyces sioyaensis,1489,CRW_16S_B_3042,Bacteria,Actinobacteria
Streptomyces prasinus,1498,CRW_16S_B_3046,Bacteria,Actinobacteria
Streptomyces candidus,1483,CRW_16S_B_3050,Bacteria,Actinobacteria
Streptomyces clavifer,1499,CRW_16S_B_3056,Bacteria,Actinobacteria
Streptomyces griseoviridis,1497,CRW_16S_B_306,Bacteria,Actinobacteria
Kocuria rosea,1487,CRW_16S_B_3065,Bacteria,Actinobacteria
Streptomyces flavovirens,1518,CRW_16S_B_314,Bacteria,Actinobacteria
Streptomyces fradiae,1499,CRW_16S_B_315,Bacteria,Actinobacteria
Streptomyces griseolus,1504,CRW_16S_B_317,Bacteria,Actinobacteria
Corynebacterium glutamicum,1486,CRW_16S_B_3255,Bacteria,Actinobacteria
Streptomyces violaceusniger,1488,CRW_16S_B_3295,Bacteria,Actinobacteria
Streptomyces indonesiensis,1489,CRW_16S_B_3296,Bacteria,Actinobacteria
Salinispora arenicola,1482,CRW_16S_B_3442,Bacteria,Actinobacteria
Streptomyces lavendulae,1513,CRW_16S_B_3468,Bacteria,Actinobacteria
Arthrobacter luteolus,1514,CRW_16S_B_3489,Bacteria,Actinobacteria
Streptomyces lavendulae,1515,CRW_16S_B_3593,Bacteria,Actinobacteria
Streptomyces scabiei,1530,CRW_16S_B_3675,Bacteria,Actinobacteria
Streptomyces scabiei,1528,CRW_16S_B_3676,Bacteria,Actinobacteria
Streptomyces stelliscabiei,1529,CRW_16S_B_3678,Bacteria,Actinobacteria
Dermabacter hominis,1511,CRW_16S_B_3702,Bacteria,Actinobacteria
Dermabacter hominis,1481,CRW_16S_B_3703,Bacteria,Actinobacteria
Geodermatophilus obscurus,1482,CRW_16S_B_3796,Bacteria,Actinobacteria
Gordonia amarae,1484,CRW_16S_B_3804,Bacteria,Actinobacteria
Gordonia rubripertincta,1485,CRW_16S_B_3811,Bacteria,Actinobacteria
Gordonia sputi,1486,CRW_16S_B_3815,Bacteria,Actinobacteria
Gordonia terrae,1481,CRW_16S_B_3816,Bacteria,Actinobacteria
Kocuria rosea,1481,CRW_16S_B_3822,Bacteria,Actinobacteria
Kocuria varians,1481,CRW_16S_B_3823,Bacteria,Actinobacteria
Mycobacterium gordonae,1525,CRW_16S_B_3889,Bacteria,Actinobacteria
Micrococcus luteus,1510,CRW_16S_B_3891,Bacteria,Actinobacteria
Micrococcus lylae,1511,CRW_16S_B_3899,Bacteria,Actinobacteria
Mycobacterium celatum,1494,CRW_16S_B_3989,Bacteria,Actinobacteria
Mycobacterium haemophilum,1488,CRW_16S_B_4023,Bacteria,Actinobacteria
Mycobacterium haemophilum,1517,CRW_16S_B_4024,Bacteria,Actinobacteria
Mycobacterium leprae,1485,CRW_16S_B_4050,Bacteria,Actinobacteria
Mycobacterium leprae,1547,CRW_16S_B_4054,Bacteria,Actinobacteria
Mycobacterium leprae,1548,CRW_16S_B_4055,Bacteria,Actinobacteria
Mycobacterium leprae,1549,CRW_16S_B_4056,Bacteria,Actinobacteria
Mycobacterium marinum,1489,CRW_16S_B_4062,Bacteria,Actinobacteria
Mycobacterium sp.,1484,CRW_16S_B_4076,Bacteria,Actinobacteria
Mycobacterium sp.,1486,CRW_16S_B_4086,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1536,CRW_16S_B_4099,Bacteria,Actinobacteria
Mycobacterium tuberculosis CDC1551,1536,CRW_16S_B_4101,Bacteria,Actinobacteria
Mycobacterium tuberculosis,1537,CRW_16S_B_4103,Bacteria,Actinobacteria
Nocardiopsis aegyptia,1487,CRW_16S_B_4111,Bacteria,Actinobacteria
Mycobacterium leprae,1549,CRW_16S_B_4112,Bacteria,Actinobacteria
Nocardioides plantarum,1484,CRW_16S_B_4117,Bacteria,Actinobacteria
Nocardioides plantarum,1512,CRW_16S_B_4118,Bacteria,Actinobacteria
Planobispora longispora,1499,CRW_16S_B_4179,Bacteria,Actinobacteria
Pilimelia terevasa,1496,CRW_16S_B_4182,Bacteria,Actinobacteria
Planomonospora parontospora,1508,CRW_16S_B_4183,Bacteria,Actinobacteria
Propionibacterium freudenreichii,1506,CRW_16S_B_4193,Bacteria,Actinobacteria
Gordonia sputi,1484,CRW_16S_B_4216,Bacteria,Actinobacteria
Rhodococcus coprophilus,1481,CRW_16S_B_4218,Bacteria,Actinobacteria
Rhodococcus erythropolis,1519,CRW_16S_B_4230,Bacteria,Actinobacteria
Rhodococcus opacus,1481,CRW_16S_B_4245,Bacteria,Actinobacteria
Rhodococcus percolatus,1498,CRW_16S_B_4246,Bacteria,Actinobacteria
Rhodococcus rhodnii,1482,CRW_16S_B_4249,Bacteria,Actinobacteria
Rhodococcus ruber,1481,CRW_16S_B_4257,Bacteria,Actinobacteria
Streptomyces albogriseolus,1519,CRW_16S_B_4279,Bacteria,Actinobacteria
Streptomyces fradiae,1485,CRW_16S_B_429,Bacteria,Actinobacteria
Saccharomonospora viridis,1490,CRW_16S_B_4293,Bacteria,Actinobacteria
Saccharomonospora viridis,1490,CRW_16S_B_4294,Bacteria,Actinobacteria
Saccharomonospora viridis,1490,CRW_16S_B_4295,Bacteria,Actinobacteria
Streptomyces albidoflavus,1485,CRW_16S_B_431,Bacteria,Actinobacteria
Streptomyces griseocarneus,1515,CRW_16S_B_4319,Bacteria,Actinobacteria
Streptomyces melanosporofaciens,1483,CRW_16S_B_4323,Bacteria,Actinobacteria
Spirilliplanes yamanashiensis,1505,CRW_16S_B_4326,Bacteria,Actinobacteria
