Organism name,Length,Benchmark ID,Taxonomy.ENA.superkingdom,Taxonomy.ENA.phylum
Streptomyces tricolor,1473,CRW_16S_B_846,Bacteria,Actinobacteria
Streptomyces violaceorubidus,1474,CRW_16S_B_848,Bacteria,Actinobacteria
Streptomyces tuirus,1477,CRW_16S_B_849,Bacteria,Actinobacteria
bacterium EM-17,1479,CRW_16S_B_8494,Bacteria,Aquificae
Streptomyces naraensis,1474,CRW_16S_B_850,Bacteria,Actinobacteria
Streptomyces lividans,1472,CRW_16S_B_852,Bacteria,Actinobacteria
Streptomyces bungoensis,1479,CRW_16S_B_855,Bacteria,Actinobacteria
Enterococcus faecalis,1485,CRW_16S_B_8508,Bacteria,Firmicutes
Streptococcus dysgalactiae subsp. equisimilis,1476,CRW_16S_B_8519,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8524,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8525,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8526,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8527,Bacteria,Firmicutes
Lactococcus lactis,1475,CRW_16S_B_8529,Bacteria,Firmicutes
Lactococcus lactis subsp. lactis bv. diacetylactis,1475,CRW_16S_B_8532,Bacteria,Firmicutes
Lactococcus lactis subsp. lactis bv. diacetylactis,1475,CRW_16S_B_8533,Bacteria,Firmicutes
Lactococcus lactis subsp. lactis bv. diacetylactis,1475,CRW_16S_B_8534,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1475,CRW_16S_B_8535,Bacteria,Firmicutes
Lactococcus lactis subsp. hordniae,1475,CRW_16S_B_8537,Bacteria,Firmicutes
Lactococcus lactis subsp. lactis bv. diacetylactis,1475,CRW_16S_B_8538,Bacteria,Firmicutes
Streptococcus dysgalactiae,1505,CRW_16S_B_8539,Bacteria,Firmicutes
Streptomyces ramulosus,1480,CRW_16S_B_860,Bacteria,Actinobacteria
Bacillus asahii,1504,CRW_16S_B_8552,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1504,CRW_16S_B_8563,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1497,CRW_16S_B_8564,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1494,CRW_16S_B_8565,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1501,CRW_16S_B_8566,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1501,CRW_16S_B_8567,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1503,CRW_16S_B_8568,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1493,CRW_16S_B_8569,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1504,CRW_16S_B_8570,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1497,CRW_16S_B_8571,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1504,CRW_16S_B_8572,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1497,CRW_16S_B_8573,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1497,CRW_16S_B_8574,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1497,CRW_16S_B_8575,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1496,CRW_16S_B_8576,Bacteria,Firmicutes
Bacillus mycoides,1488,CRW_16S_B_8582,Bacteria,Firmicutes
Bacillus thuringiensis,1490,CRW_16S_B_8583,Bacteria,Firmicutes
Lactococcus lactis,1490,CRW_16S_B_8590,Bacteria,Firmicutes
Bacillus sp. PAMU-1.13,1504,CRW_16S_B_8591,Bacteria,Firmicutes
Enterococcus faecalis,1504,CRW_16S_B_8633,Bacteria,Firmicutes
Streptomyces fulvorobeus,1472,CRW_16S_B_870,Bacteria,Actinobacteria
Halobacillus sp. NT N43,1489,CRW_16S_B_8648,Bacteria,Firmicutes
Staphylococcus sp. J33,1475,CRW_16S_B_8656,Bacteria,Firmicutes
Streptomyces cinnamoneus,1475,CRW_16S_B_875,Bacteria,Actinobacteria
Streptomyces cinnamoneus,1476,CRW_16S_B_876,Bacteria,Actinobacteria
Lactococcus lactis subsp. cremoris,1479,CRW_16S_B_8714,Bacteria,Firmicutes
Lactobacillus paracasei subsp. tolerans,1492,CRW_16S_B_8720,Bacteria,Firmicutes
Lactobacillus johnsonii,1492,CRW_16S_B_8726,Bacteria,Firmicutes
Streptomyces stramineus,1474,CRW_16S_B_879,Bacteria,Actinobacteria
Streptomyces verne,1474,CRW_16S_B_884,Bacteria,Actinobacteria
Streptomyces antibioticus,1479,CRW_16S_B_885,Bacteria,Actinobacteria
Streptomyces olivaceus,1474,CRW_16S_B_889,Bacteria,Actinobacteria
Streptomyces olivaceus,1475,CRW_16S_B_890,Bacteria,Actinobacteria
Bacillus pseudofirmus,1500,CRW_16S_B_8840,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1502,CRW_16S_B_8846,Bacteria,Firmicutes
Staphylococcus lentus,1484,CRW_16S_B_8853,Bacteria,Firmicutes
Bacillus subtilis,1479,CRW_16S_B_8854,Bacteria,Firmicutes
Bacillus subtilis,1494,CRW_16S_B_8856,Bacteria,Firmicutes
Bacillus pumilus,1503,CRW_16S_B_8857,Bacteria,Firmicutes
Streptomyces phaeochromogenes,1474,CRW_16S_B_892,Bacteria,Actinobacteria
Bacillus cereus,1502,CRW_16S_B_8860,Bacteria,Firmicutes
Bacillus circulans,1510,CRW_16S_B_8862,Bacteria,Firmicutes
Bacillus subtilis,1510,CRW_16S_B_8863,Bacteria,Firmicutes
Bacillus licheniformis,1472,CRW_16S_B_8869,Bacteria,Firmicutes
Staphylococcus lentus,1478,CRW_16S_B_8870,Bacteria,Firmicutes
Enterococcus faecium,1509,CRW_16S_B_8872,Bacteria,Firmicutes
Lactobacillus casei,1503,CRW_16S_B_8887,Bacteria,Firmicutes
Bacillus pocheonensis,1495,CRW_16S_B_8902,Bacteria,Firmicutes
Bacillus ginsengihumi,1499,CRW_16S_B_8903,Bacteria,Firmicutes
Bacillus ginsenggisoli,1478,CRW_16S_B_8904,Bacteria,Firmicutes
Bacillus panaciterrae,1476,CRW_16S_B_8905,Bacteria,Firmicutes
Streptococcus dysgalactiae subsp. equisimilis,1471,CRW_16S_B_8915,Bacteria,Firmicutes
Streptomyces erythrochromogenes,1473,CRW_16S_B_899,Bacteria,Actinobacteria
Bacillus subtilis,1510,CRW_16S_B_8931,Bacteria,Firmicutes
Bacillus funiculus,1483,CRW_16S_B_8934,Bacteria,Firmicutes
Bacillus funiculus,1491,CRW_16S_B_8935,Bacteria,Firmicutes
Bacillus niabensis,1475,CRW_16S_B_8936,Bacteria,Firmicutes
Bacillus megaterium,1491,CRW_16S_B_8937,Bacteria,Firmicutes
Bacillus circulans,1473,CRW_16S_B_8939,Bacteria,Firmicutes
Streptomyces diastatochromogenes,1477,CRW_16S_B_900,Bacteria,Actinobacteria
Bacillus megaterium,1477,CRW_16S_B_8940,Bacteria,Firmicutes
Bacillus pumilus,1474,CRW_16S_B_8941,Bacteria,Firmicutes
Paenibacillus polymyxa,1479,CRW_16S_B_8942,Bacteria,Firmicutes
Streptomyces griseus subsp. rhodochrous,1477,CRW_16S_B_901,Bacteria,Actinobacteria
Aneurinibacillus aneurinilyticus,1482,CRW_16S_B_8954,Bacteria,Firmicutes
Aneurinibacillus migulanus,1483,CRW_16S_B_8957,Bacteria,Firmicutes
Streptomyces flaveus,1477,CRW_16S_B_902,Bacteria,Actinobacteria
Streptomyces fradiae,1477,CRW_16S_B_903,Bacteria,Actinobacteria
Enterococcus faecalis V583,1504,CRW_16S_B_8979,Bacteria,Firmicutes
Streptomyces nitrosporeus,1473,CRW_16S_B_904,Bacteria,Actinobacteria
Enterococcus faecalis V583,1504,CRW_16S_B_8980,Bacteria,Firmicutes
Enterococcus faecalis V583,1504,CRW_16S_B_8981,Bacteria,Firmicutes
Enterococcus faecalis V583,1504,CRW_16S_B_8982,Bacteria,Firmicutes
Enterococcus faecalis V583,1504,CRW_16S_B_9007,Bacteria,Firmicutes
Enterococcus faecalis V583,1504,CRW_16S_B_9008,Bacteria,Firmicutes
Enterococcus faecalis V583,1504,CRW_16S_B_9009,Bacteria,Firmicutes
Streptomyces gardneri,1479,CRW_16S_B_907,Bacteria,Actinobacteria
Enterococcus faecalis V583,1504,CRW_16S_B_9010,Bacteria,Firmicutes
Streptomyces parvus,1477,CRW_16S_B_909,Bacteria,Actinobacteria
Bacillus cereus ATCC 10987,1508,CRW_16S_B_9035,Bacteria,Firmicutes
Streptomyces vinaceus,1478,CRW_16S_B_910,Bacteria,Actinobacteria
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9040,Bacteria,Firmicutes
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9042,Bacteria,Firmicutes
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9044,Bacteria,Firmicutes
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9045,Bacteria,Firmicutes
Streptomyces virginiae,1477,CRW_16S_B_911,Bacteria,Actinobacteria
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9058,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9059,Bacteria,Firmicutes
Streptomyces sindenensis,1478,CRW_16S_B_912,Bacteria,Actinobacteria
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9060,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9061,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9062,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9063,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9064,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9065,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9066,Bacteria,Firmicutes
Bacillus anthracis str. Sterne,1510,CRW_16S_B_9067,Bacteria,Firmicutes
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9078,Bacteria,Firmicutes
Streptomyces sakaiensis,1478,CRW_16S_B_914,Bacteria,Actinobacteria
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9080,Bacteria,Firmicutes
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9082,Bacteria,Firmicutes
Bacillus cereus ATCC 10987,1509,CRW_16S_B_9083,Bacteria,Firmicutes
Bacillus cereus ATCC 10987,1508,CRW_16S_B_9084,Bacteria,Firmicutes
Streptomyces flaveolus,1478,CRW_16S_B_915,Bacteria,Actinobacteria
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9099,Bacteria,Firmicutes
Streptomyces microflavus,1476,CRW_16S_B_916,Bacteria,Actinobacteria
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9100,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9101,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9102,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9103,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9104,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9105,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9106,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9107,Bacteria,Firmicutes
Bacillus anthracis str. 'Ames Ancestor',1507,CRW_16S_B_9108,Bacteria,Firmicutes
Streptomyces roseochromogenus,1479,CRW_16S_B_917,Bacteria,Actinobacteria
Streptomyces albogriseolus,1479,CRW_16S_B_918,Bacteria,Actinobacteria
Aerococcus urinae,1481,CRW_16S_B_9123,Bacteria,Firmicutes
Streptomyces griseolus,1476,CRW_16S_B_919,Bacteria,Actinobacteria
Bacillus megaterium,1486,CRW_16S_B_9137,Bacteria,Firmicutes
Bacillus mycoides,1476,CRW_16S_B_9138,Bacteria,Firmicutes
Bacillus cereus,1508,CRW_16S_B_9139,Bacteria,Firmicutes
Streptomyces griseolus,1476,CRW_16S_B_920,Bacteria,Actinobacteria
Bacillus thuringiensis,1508,CRW_16S_B_9141,Bacteria,Firmicutes
Bacillus thuringiensis,1506,CRW_16S_B_9142,Bacteria,Firmicutes
Bacillus mycoides,1508,CRW_16S_B_9143,Bacteria,Firmicutes
Bacillus mycoides,1508,CRW_16S_B_9144,Bacteria,Firmicutes
Bacillus cereus,1506,CRW_16S_B_9145,Bacteria,Firmicutes
Bacillus thuringiensis,1496,CRW_16S_B_9148,Bacteria,Firmicutes
Bacillus cereus,1485,CRW_16S_B_9162,Bacteria,Firmicutes
Streptomyces ochraceiscleroticus,1477,CRW_16S_B_925,Bacteria,Actinobacteria
Streptomyces alboflavus,1480,CRW_16S_B_926,Bacteria,Actinobacteria
Bacillus licheniformis,1510,CRW_16S_B_9207,Bacteria,Firmicutes
Staphylococcus epidermidis,1503,CRW_16S_B_9215,Bacteria,Firmicutes
uncultured Streptococcus sp.,1471,CRW_16S_B_9218,Bacteria,Firmicutes
Streptomyces roseochromogenus,1480,CRW_16S_B_928,Bacteria,Actinobacteria
uncultured Lactococcus sp.,1488,CRW_16S_B_9220,Bacteria,Firmicutes
uncultured Streptococcus sp.,1502,CRW_16S_B_9221,Bacteria,Firmicutes
uncultured Bacillus sp.,1510,CRW_16S_B_9222,Bacteria,Firmicutes
uncultured Streptococcus sp.,1503,CRW_16S_B_9223,Bacteria,Firmicutes
Streptomyces sayamaensis,1476,CRW_16S_B_929,Bacteria,Actinobacteria
Streptomyces olivochromogenes,1475,CRW_16S_B_930,Bacteria,Actinobacteria
Streptococcus lutetiensis,1473,CRW_16S_B_9241,Bacteria,Firmicutes
Streptomyces cellulosae,1480,CRW_16S_B_935,Bacteria,Actinobacteria
Streptomyces flaveolus,1476,CRW_16S_B_937,Bacteria,Actinobacteria
Streptomyces fulvissimus,1476,CRW_16S_B_938,Bacteria,Actinobacteria
Streptomyces griseolus,1477,CRW_16S_B_939,Bacteria,Actinobacteria
Streptomyces microflavus,1477,CRW_16S_B_941,Bacteria,Actinobacteria
Bacillaceae bacterium LA42,1488,CRW_16S_B_9353,Bacteria,Firmicutes
Bacillus pumilus,1481,CRW_16S_B_9363,Bacteria,Firmicutes
Bacillus pumilus,1481,CRW_16S_B_9364,Bacteria,Firmicutes
Streptomyces netropsis,1475,CRW_16S_B_943,Bacteria,Actinobacteria
Bacillus halodurans,1472,CRW_16S_B_9370,Bacteria,Firmicutes
Bacillus subtilis,1495,CRW_16S_B_9372,Bacteria,Firmicutes
Streptomyces olivaceus,1477,CRW_16S_B_944,Bacteria,Actinobacteria
Bacillus licheniformis,1509,CRW_16S_B_9383,Bacteria,Firmicutes
uncultured Bacillus sp.,1508,CRW_16S_B_9394,Bacteria,Firmicutes
Streptococcus halichoeri,1497,CRW_16S_B_9396,Bacteria,Firmicutes
Streptococcus castoreus,1508,CRW_16S_B_9397,Bacteria,Firmicutes
Streptococcus phocae,1486,CRW_16S_B_9403,Bacteria,Firmicutes
Bacillus simplex,1503,CRW_16S_B_9406,Bacteria,Firmicutes
Bacillus simplex,1503,CRW_16S_B_9407,Bacteria,Firmicutes
Bacillus simplex,1503,CRW_16S_B_9408,Bacteria,Firmicutes
Bacillus simplex,1503,CRW_16S_B_9409,Bacteria,Firmicutes
Bacillus simplex,1503,CRW_16S_B_9410,Bacteria,Firmicutes
Bacillus muralis,1504,CRW_16S_B_9411,Bacteria,Firmicutes
Bacillus cereus,1474,CRW_16S_B_9412,Bacteria,Firmicutes
Geobacillus thermoleovorans subsp. stromboliensis,1508,CRW_16S_B_9419,Bacteria,Firmicutes
Streptomyces rameus,1474,CRW_16S_B_949,Bacteria,Actinobacteria
Streptomyces neyagawaensis,1478,CRW_16S_B_950,Bacteria,Actinobacteria
Staphylococcus pseudintermedius,1506,CRW_16S_B_9443,Bacteria,Firmicutes
Staphylococcus pseudintermedius,1510,CRW_16S_B_9444,Bacteria,Firmicutes
Staphylococcus sp. R-20811,1504,CRW_16S_B_9471,Bacteria,Firmicutes
Bacillus sp. R-23116,1488,CRW_16S_B_9473,Bacteria,Firmicutes
Bacillus cereus,1508,CRW_16S_B_9474,Bacteria,Firmicutes
Streptomyces atratus,1477,CRW_16S_B_962,Bacteria,Actinobacteria
Streptomyces spiroverticillatus,1477,CRW_16S_B_965,Bacteria,Actinobacteria
Bacillus subtilis,1507,CRW_16S_B_9604,Bacteria,Firmicutes
Bacillus licheniformis,1505,CRW_16S_B_9606,Bacteria,Firmicutes
Streptomyces lilacinus,1475,CRW_16S_B_970,Bacteria,Actinobacteria
Bacillus pumilus,1471,CRW_16S_B_9642,Bacteria,Firmicutes
Streptomyces platensis subsp. malvinus,1480,CRW_16S_B_971,Bacteria,Actinobacteria
Streptomyces griseus subsp. rhodochrous,1477,CRW_16S_B_972,Bacteria,Actinobacteria
Streptomyces sp.,1480,CRW_16S_B_973,Bacteria,Actinobacteria
Listeria monocytogenes,1486,CRW_16S_B_9679,Bacteria,Firmicutes
Streptomyces hygroscopicus subsp. azalomyceticus,1478,CRW_16S_B_974,Bacteria,Actinobacteria
Streptomyces kitasatoensis,1477,CRW_16S_B_975,Bacteria,Actinobacteria
Alicyclobacillus acidocaldarius,1490,CRW_16S_B_9692,Bacteria,Firmicutes
Alicyclobacillus acidoterrestris,1497,CRW_16S_B_9693,Bacteria,Firmicutes
Alicyclobacillus cycloheptanicus,1493,CRW_16S_B_9695,Bacteria,Firmicutes
Enterococcus silesiacus,1484,CRW_16S_B_9698,Bacteria,Firmicutes
Enterococcus silesiacus,1484,CRW_16S_B_9699,Bacteria,Firmicutes
Streptomyces sp.,1477,CRW_16S_B_976,Bacteria,Actinobacteria
Enterococcus termitis,1483,CRW_16S_B_9700,Bacteria,Firmicutes
Bacillus pumilus,1510,CRW_16S_B_9710,Bacteria,Firmicutes
Bacillus pumilus,1494,CRW_16S_B_9712,Bacteria,Firmicutes
Bacillus subtilis,1499,CRW_16S_B_9713,Bacteria,Firmicutes
Streptomyces flavovirens,1472,CRW_16S_B_978,Bacteria,Actinobacteria
Staphylococcus sp. BBF1,1495,CRW_16S_B_9727,Bacteria,Firmicutes
Streptomyces scabiei,1477,CRW_16S_B_979,Bacteria,Actinobacteria
Halobacillus virgiliensis,1505,CRW_16S_B_9733,Bacteria,Firmicutes
Halobacillus virgiliensis,1500,CRW_16S_B_9735,Bacteria,Firmicutes
Streptomyces violaceoruber,1478,CRW_16S_B_980,Bacteria,Actinobacteria
Streptomyces violaceoruber,1478,CRW_16S_B_981,Bacteria,Actinobacteria
Bacillus megaterium,1486,CRW_16S_B_9756,Bacteria,Firmicutes
Streptomyces halstedii,1477,CRW_16S_B_982,Bacteria,Actinobacteria
Bacillus megaterium,1503,CRW_16S_B_9763,Bacteria,Firmicutes
Streptomyces flavovirens,1477,CRW_16S_B_983,Bacteria,Actinobacteria
Bacillus pumilus,1490,CRW_16S_B_9777,Bacteria,Firmicutes
Streptomyces violaceoruber,1478,CRW_16S_B_984,Bacteria,Actinobacteria
Streptomyces flavovirens,1472,CRW_16S_B_985,Bacteria,Actinobacteria
Staphylococcus epidermidis,1477,CRW_16S_B_9818,Bacteria,Firmicutes
Staphylococcus hominis,1475,CRW_16S_B_9819,Bacteria,Firmicutes
Streptomyces azureus,1479,CRW_16S_B_988,Bacteria,Actinobacteria
Staphylococcus capitis,1477,CRW_16S_B_9821,Bacteria,Firmicutes
Bacillus licheniformis,1506,CRW_16S_B_9826,Bacteria,Firmicutes
Streptomyces caelestis,1480,CRW_16S_B_989,Bacteria,Actinobacteria
Bacillus subtilis,1504,CRW_16S_B_9830,Bacteria,Firmicutes
Staphylococcus epidermidis,1488,CRW_16S_B_9837,Bacteria,Firmicutes
Staphylococcus epidermidis,1492,CRW_16S_B_9838,Bacteria,Firmicutes
Streptomyces chartreusis,1477,CRW_16S_B_990,Bacteria,Actinobacteria
Streptomyces coeruleofuscus,1476,CRW_16S_B_991,Bacteria,Actinobacteria
Streptomyces coeruleorubidus,1477,CRW_16S_B_992,Bacteria,Actinobacteria
Streptomyces flavoviridis,1476,CRW_16S_B_993,Bacteria,Actinobacteria
Streptomyces glaucescens,1477,CRW_16S_B_994,Bacteria,Actinobacteria
Bacillus subtilis,1509,CRW_16S_B_9889,Bacteria,Firmicutes
Streptomyces hirsutus,1480,CRW_16S_B_995,Bacteria,Actinobacteria
Bacillus licheniformis,1504,CRW_16S_B_9895,Bacteria,Firmicutes
Streptomyces lanatus,1475,CRW_16S_B_996,Bacteria,Actinobacteria
Streptomyces prasinus,1474,CRW_16S_B_997,Bacteria,Actinobacteria
Streptomyces purpurascens,1475,CRW_16S_B_998,Bacteria,Actinobacteria
Streptomyces netropsis,1473,CRW_16S_B_999,Bacteria,Actinobacteria
Halobacillus locisalis,1522,CRW_16S_B_9971,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9991,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9992,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9993,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9994,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9995,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9996,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9997,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9998,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_9999,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_10000,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_10001,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_10002,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_10003,Bacteria,Firmicutes
Paenibacillus sp. Cp_S316,1520,CRW_16S_B_10095,Bacteria,Firmicutes
Geobacillus stearothermophilus,1561,CRW_16S_B_10101,Bacteria,Firmicutes
Paenibacillus polymyxa,1517,CRW_16S_B_10107,Bacteria,Firmicutes
Lactobacillus sp. rennanqilyf8,1565,CRW_16S_B_10142,Bacteria,Firmicutes
Staphylococcus caprae,1565,CRW_16S_B_10155,Bacteria,Firmicutes
Lactobacillus sp. rennanqilfy32,1558,CRW_16S_B_10201,Bacteria,Firmicutes
Lactobacillus sp. rennanqilfy61,1559,CRW_16S_B_10203,Bacteria,Firmicutes
Bacillus pumilus,1547,CRW_16S_B_10218,Bacteria,Firmicutes
Bacillus megaterium,1526,CRW_16S_B_10219,Bacteria,Firmicutes
Bacillus cereus,1530,CRW_16S_B_10220,Bacteria,Firmicutes
Bacillus sp. A3-2,1532,CRW_16S_B_10242,Bacteria,Firmicutes
Bacillus cereus,1554,CRW_16S_B_10261,Bacteria,Firmicutes
Bacillus pumilus,1521,CRW_16S_B_10275,Bacteria,Firmicutes
Bacillus sp. H-03,1529,CRW_16S_B_10285,Bacteria,Firmicutes
Bacillus sp. H-18,1528,CRW_16S_B_10297,Bacteria,Firmicutes
Bacillus thuringiensis serovar galleriae,1520,CRW_16S_B_10299,Bacteria,Firmicutes
Bacillus thuringiensis serovar israelensis,1528,CRW_16S_B_10300,Bacteria,Firmicutes
Bacillus licheniformis,1536,CRW_16S_B_10314,Bacteria,Firmicutes
Bacillus licheniformis,1537,CRW_16S_B_10317,Bacteria,Firmicutes
Geobacillus stearothermophilus,1520,CRW_16S_B_10325,Bacteria,Firmicutes
Bacillus aquimaris,1526,CRW_16S_B_10346,Bacteria,Firmicutes
Bacillus licheniformis,1511,CRW_16S_B_10347,Bacteria,Firmicutes
Bacillus pumilus,1513,CRW_16S_B_10350,Bacteria,Firmicutes
Halobacillus salinus,1520,CRW_16S_B_10352,Bacteria,Firmicutes
Halobacillus trueperi,1536,CRW_16S_B_10357,Bacteria,Firmicutes
Virgibacillus marismortui,1536,CRW_16S_B_10358,Bacteria,Firmicutes
Streptococcus mitis,1540,CRW_16S_B_10361,Bacteria,Firmicutes
Bacillus subtilis,1534,CRW_16S_B_10364,Bacteria,Firmicutes
Bacillus pumilus,1533,CRW_16S_B_10381,Bacteria,Firmicutes
Bacillus pumilus,1533,CRW_16S_B_10382,Bacteria,Firmicutes
Geobacillus thermoleovorans,1518,CRW_16S_B_10384,Bacteria,Firmicutes
Geobacillus thermoleovorans,1521,CRW_16S_B_10385,Bacteria,Firmicutes
Geobacillus thermocatenulatus,1521,CRW_16S_B_10386,Bacteria,Firmicutes
Staphylococcus sp. ARCTIC-P62,1540,CRW_16S_B_10450,Bacteria,Firmicutes
Bacillus subtilis,1521,CRW_16S_B_10499,Bacteria,Firmicutes
Geobacillus stearothermophilus,1562,CRW_16S_B_10513,Bacteria,Firmicutes
Geobacillus stearothermophilus,1562,CRW_16S_B_10514,Bacteria,Firmicutes
Geobacillus stearothermophilus,1562,CRW_16S_B_10515,Bacteria,Firmicutes
Geobacillus stearothermophilus,1562,CRW_16S_B_10516,Bacteria,Firmicutes
Geobacillus stearothermophilus,1562,CRW_16S_B_10517,Bacteria,Firmicutes
Geobacillus stearothermophilus,1562,CRW_16S_B_10518,Bacteria,Firmicutes
Geobacillus stearothermophilus,1562,CRW_16S_B_10519,Bacteria,Firmicutes
Geobacillus kaustophilus,1561,CRW_16S_B_10520,Bacteria,Firmicutes
Geobacillus thermocatenulatus,1561,CRW_16S_B_10521,Bacteria,Firmicutes
Geobacillus thermoleovorans,1561,CRW_16S_B_10522,Bacteria,Firmicutes
Geobacillus thermoleovorans,1561,CRW_16S_B_10525,Bacteria,Firmicutes
Geobacillus stearothermophilus,1561,CRW_16S_B_10527,Bacteria,Firmicutes
Geobacillus stearothermophilus,1561,CRW_16S_B_10528,Bacteria,Firmicutes
Geobacillus lituanicus,1561,CRW_16S_B_10531,Bacteria,Firmicutes
Geobacillus thermoleovorans,1560,CRW_16S_B_10534,Bacteria,Firmicutes
Geobacillus subterraneus,1561,CRW_16S_B_10542,Bacteria,Firmicutes
Geobacillus subterraneus,1561,CRW_16S_B_10543,Bacteria,Firmicutes
Geobacillus subterraneus,1561,CRW_16S_B_10544,Bacteria,Firmicutes
Geobacillus uzenensis,1561,CRW_16S_B_10545,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1560,CRW_16S_B_10546,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1560,CRW_16S_B_10547,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1560,CRW_16S_B_10549,Bacteria,Firmicutes
Geobacillus thermodenitrificans,1560,CRW_16S_B_10550,Bacteria,Firmicutes
Geobacillus kaue,1561,CRW_16S_B_10561,Bacteria,Firmicutes
Geobacillus stearothermophilus,1562,CRW_16S_B_10575,Bacteria,Firmicutes
Geobacillus stearothermophilus,1520,CRW_16S_B_10598,Bacteria,Firmicutes
Bacillus sp. JL-29,1516,CRW_16S_B_10613,Bacteria,Firmicutes
Streptomyces bikiniensis,1522,CRW_16S_B_1069,Bacteria,Actinobacteria
Geobacillus stearothermophilus,1527,CRW_16S_B_10665,Bacteria,Firmicutes
Lactobacillus casei,1523,CRW_16S_B_10677,Bacteria,Firmicutes
