Organism name,Length,Benchmark ID,Taxonomy.GTDB.domain,Taxonomy.GTDB.phylum,Taxonomy.GTDB.class,Taxonomy.GTDB.order
Bacillus subtilis subsp. subtilis str. 168,77,CRW_t_B_23780,Bacteria,Firmicutes,Bacilli,Bacillales
Mycobacterium leprae,77,CRW_t_B_26962,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Mycobacterium ulcerans Agy99,77,CRW_t_B_30150,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Mycobacterium sp. MCS,77,CRW_t_B_30164,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Mycobacterium avium 104,77,CRW_t_B_30223,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Acidothermus cellulolyticus 11B,77,CRW_t_B_30225,Bacteria,Actinobacteriota,Actinomycetia,Acidothermales
Nocardioides sp. JS614,77,CRW_t_B_30241,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales
Mycobacterium sp. KMS,77,CRW_t_B_30247,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Frankia alni ACN14a,77,CRW_t_B_30326,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Neisseria gonorrhoeae,77,CRW_t_B_31266,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Ureaplasma parvum serovar 3 str. ATCC 700970,77,CRW_t_B_31487,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Xylella fastidiosa 9a5c,77,CRW_t_B_31492,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xylella fastidiosa 9a5c,77,CRW_t_B_31493,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xylella fastidiosa 9a5c,77,CRW_t_B_31494,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Pseudomonas aeruginosa PAO1,77,CRW_t_B_31497,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Shigella flexneri 2a str. 301,77,CRW_t_B_31511,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella flexneri 2a str. 301,77,CRW_t_B_31512,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Xylella fastidiosa Temecula1,77,CRW_t_B_31533,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xylella fastidiosa Temecula1,77,CRW_t_B_31534,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xylella fastidiosa Temecula1,77,CRW_t_B_31535,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Shigella flexneri 2a str. 2457T,77,CRW_t_B_31562,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella flexneri 2a str. 2457T,77,CRW_t_B_31563,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella flexneri 2a str. 2457T,77,CRW_t_B_31564,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Escherichia coli CFT073,77,CRW_t_B_31567,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Escherichia coli CFT073,77,CRW_t_B_31568,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Escherichia coli CFT073,77,CRW_t_B_31569,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Tropheryma whipplei str. Twist,77,CRW_t_B_31577,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales
Bifidobacterium longum NCC2705,77,CRW_t_B_31580,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales
Shewanella oneidensis MR-1,77,CRW_t_B_31592,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shewanella oneidensis MR-1,77,CRW_t_B_31593,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shewanella oneidensis MR-1,77,CRW_t_B_31594,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shewanella oneidensis MR-1,77,CRW_t_B_31595,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Salmonella enterica subsp. enterica serovar Typhi,77,CRW_t_B_31596,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Salmonella enterica subsp. enterica serovar Typhi,77,CRW_t_B_31597,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Salmonella enterica subsp. enterica serovar Typhi,77,CRW_t_B_31598,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Chromobacterium violaceum ATCC 12472,77,CRW_t_B_31613,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Chromobacterium violaceum ATCC 12472,77,CRW_t_B_31614,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Pseudomonas syringae pv. tomato str. DC3000,77,CRW_t_B_31621,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. tomato str. DC3000,77,CRW_t_B_31622,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Bacillus cereus ATCC 14579,77,CRW_t_B_31623,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus anthracis str. Ames,77,CRW_t_B_31629,Bacteria,Firmicutes,Bacilli,Bacillales
Yersinia pestis biovar Microtus str. 91001,77,CRW_t_B_31630,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pestis biovar Microtus str. 91001,77,CRW_t_B_31631,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pestis biovar Microtus str. 91001,77,CRW_t_B_31632,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Geobacter sulfurreducens PCA,77,CRW_t_B_31638,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales
Geobacter sulfurreducens PCA,77,CRW_t_B_31639,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales
Bacillus cereus ATCC 10987,77,CRW_t_B_31641,Bacteria,Firmicutes,Bacilli,Bacillales
Rickettsia typhi str. Wilmington,77,CRW_t_B_31642,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales
Thermus thermophilus HB27,77,CRW_t_B_31648,Bacteria,Deinococcota,Deinococci,Deinococcales
Bacillus anthracis str. Sterne,77,CRW_t_B_31651,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus anthracis str. Sterne,77,CRW_t_B_31652,Bacteria,Firmicutes,Bacilli,Bacillales
Mycoplasma hyopneumoniae J,77,CRW_t_B_31656,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Mycoplasma hyopneumoniae 7448,77,CRW_t_B_31657,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Mycoplasma synoviae 53,77,CRW_t_B_31658,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Mesoplasma florum L1,77,CRW_t_B_31662,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Methylococcus capsulatus str. Bath,77,CRW_t_B_31663,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales
Methylococcus capsulatus str. Bath,77,CRW_t_B_31664,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales
Methylococcus capsulatus str. Bath,77,CRW_t_B_31665,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales
Mycoplasma mobile 163K,77,CRW_t_B_31671,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Mycoplasma hyopneumoniae 232,77,CRW_t_B_31673,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Bacillus anthracis str. 'Ames Ancestor',77,CRW_t_B_31677,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,77,CRW_t_B_31688,Bacteria,Firmicutes,Bacilli,Bacillales
Sinorhizobium meliloti,77,CRW_t_B_31717,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Agrobacterium rhizogenes,77,CRW_t_B_31718,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Rhizobium leguminosarum bv. viciae,77,CRW_t_B_31719,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Bradyrhizobium japonicum,77,CRW_t_B_31720,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Agrobacterium tumefaciens,77,CRW_t_B_31721,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Sinorhizobium fredii,77,CRW_t_B_31722,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Mycobacterium leprae,77,CRW_t_B_31768,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Mycobacterium leprae,77,CRW_t_B_31769,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Yersinia pestis CO92,77,CRW_t_B_31771,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pestis CO92,77,CRW_t_B_31772,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pestis CO92,77,CRW_t_B_31773,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Sinorhizobium meliloti,77,CRW_t_B_31774,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Sinorhizobium meliloti,77,CRW_t_B_31775,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Salmonella enterica subsp. enterica serovar Typhi,77,CRW_t_B_31780,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Salmonella enterica subsp. enterica serovar Typhi,77,CRW_t_B_31781,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Salmonella enterica subsp. enterica serovar Typhi,77,CRW_t_B_31782,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Ralstonia solanacearum,77,CRW_t_B_31783,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Ralstonia solanacearum,77,CRW_t_B_31784,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Ralstonia solanacearum,77,CRW_t_B_31785,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Streptomyces coelicolor A3(2),77,CRW_t_B_31791,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales
Xanthomonas campestris pv. vesicatoria str. 85-10,77,CRW_t_B_31795,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xanthomonas campestris pv. vesicatoria str. 85-10,77,CRW_t_B_31796,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Brucella abortus,77,CRW_t_B_31797,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Francisella tularensis subsp. holarctica LVS,77,CRW_t_B_31805,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales
Rhizobium leguminosarum bv. viciae 3841,77,CRW_t_B_31806,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Rhizobium leguminosarum bv. viciae 3841,77,CRW_t_B_31807,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Spiroplasma citri,77,CRW_t_B_31815,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Yersinia enterocolitica subsp. enterocolitica 8081,77,CRW_t_B_31817,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia enterocolitica subsp. enterocolitica 8081,77,CRW_t_B_31818,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia enterocolitica subsp. enterocolitica 8081,77,CRW_t_B_31819,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Alcanivorax borkumensis SK2,77,CRW_t_B_31820,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Alcanivorax borkumensis SK2,77,CRW_t_B_31821,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Alcanivorax borkumensis SK2,77,CRW_t_B_31822,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Nocardia farcinica IFM 10152,77,CRW_t_B_31836,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Nocardia farcinica IFM 10152,77,CRW_t_B_31837,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Bacillus clausii KSM-K16,77,CRW_t_B_31839,Bacteria,Firmicutes,Bacilli,Bacillales_H
Bacillus clausii KSM-K16,77,CRW_t_B_31840,Bacteria,Firmicutes,Bacilli,Bacillales_H
Thermus thermophilus HB8,77,CRW_t_B_31893,Bacteria,Deinococcota,Deinococci,Deinococcales
Thermus thermophilus HB8,77,CRW_t_B_31894,Bacteria,Deinococcota,Deinococci,Deinococcales
Xanthomonas oryzae pv. oryzae MAFF 311018,77,CRW_t_B_31895,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xanthomonas oryzae pv. oryzae MAFF 311018,77,CRW_t_B_31896,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xanthomonas oryzae pv. oryzae MAFF 311018,77,CRW_t_B_31897,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Desulfitobacterium hafniense Y51,77,CRW_t_B_31898,Bacteria,Firmicutes_B,Desulfitobacteriia,Desulfitobacteriales
Desulfitobacterium hafniense Y51,77,CRW_t_B_31899,Bacteria,Firmicutes_B,Desulfitobacteriia,Desulfitobacteriales
Sodalis glossinidius str. 'morsitans',77,CRW_t_B_31903,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Sodalis glossinidius str. 'morsitans',77,CRW_t_B_31904,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Sodalis glossinidius str. 'morsitans',77,CRW_t_B_31905,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Bifidobacterium adolescentis ATCC 15703,77,CRW_t_B_31914,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales
Burkholderia thailandensis,77,CRW_t_B_31920,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bacillus cereus,77,CRW_t_B_31939,Bacteria,Firmicutes,Bacilli,Bacillales
Pseudomonas aeruginosa,77,CRW_t_B_31944,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas aeruginosa,77,CRW_t_B_31945,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Bacillus halodurans C-125,77,CRW_t_B_31967,Bacteria,Firmicutes,Bacilli,Bacillales_H
Bacillus halodurans C-125,77,CRW_t_B_31968,Bacteria,Firmicutes,Bacilli,Bacillales_H
Mycoplasma penetrans HF-2,77,CRW_t_B_31984,Bacteria,Firmicutes,Bacilli,Mycoplasmatales
Oceanobacillus iheyensis HTE831,77,CRW_t_B_31985,Bacteria,Firmicutes,Bacilli,Bacillales_D
Oceanobacillus iheyensis HTE831,77,CRW_t_B_31986,Bacteria,Firmicutes,Bacilli,Bacillales_D
Oceanobacillus iheyensis HTE831,77,CRW_t_B_31987,Bacteria,Firmicutes,Bacilli,Bacillales_D
Vibrio parahaemolyticus RIMD 2210633,77,CRW_t_B_31993,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Vibrio parahaemolyticus RIMD 2210633,77,CRW_t_B_31994,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Vibrio parahaemolyticus RIMD 2210633,77,CRW_t_B_31995,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Corynebacterium efficiens YS-314,77,CRW_t_B_31999,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Corynebacterium efficiens YS-314,77,CRW_t_B_32001,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Corynebacterium glutamicum ATCC 13032,77,CRW_t_B_32002,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Corynebacterium glutamicum ATCC 13032,77,CRW_t_B_32004,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Vibrio vulnificus YJ016,77,CRW_t_B_32005,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Vibrio vulnificus YJ016,77,CRW_t_B_32006,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Vibrio vulnificus YJ016,77,CRW_t_B_32007,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Vibrio vulnificus YJ016,77,CRW_t_B_32008,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Geobacillus kaustophilus HTA426,77,CRW_t_B_32011,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,77,CRW_t_B_32014,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,77,CRW_t_B_32015,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,77,CRW_t_B_32016,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,77,CRW_t_B_32018,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,77,CRW_t_B_32019,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus subtilis,77,CRW_t_B_32020,Bacteria,Firmicutes,Bacilli,Bacillales
Tropheryma whipplei TW08/27,77,CRW_t_B_32027,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales
Nitrosomonas europaea ATCC 19718,77,CRW_t_B_32032,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Nitrosomonas europaea ATCC 19718,77,CRW_t_B_32033,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Nitrosomonas europaea ATCC 19718,77,CRW_t_B_32034,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei K96243,77,CRW_t_B_32045,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei K96243,77,CRW_t_B_32046,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia pseudomallei K96243,77,CRW_t_B_32047,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Rhodopseudomonas palustris CGA009,77,CRW_t_B_32053,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Rhodopseudomonas palustris CGA009,77,CRW_t_B_32054,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Bordetella pertussis Tohama I,77,CRW_t_B_32056,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella parapertussis,77,CRW_t_B_32057,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bordetella bronchiseptica RB50,77,CRW_t_B_32058,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Bartonella henselae str. Houston-1,77,CRW_t_B_32063,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Bartonella quintana str. Toulouse,77,CRW_t_B_32064,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales_A
Corynebacterium glutamicum ATCC 13032,77,CRW_t_B_32067,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales
Yersinia pseudotuberculosis IP 32953,77,CRW_t_B_32069,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pseudotuberculosis IP 32953,77,CRW_t_B_32070,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Yersinia pseudotuberculosis IP 32953,77,CRW_t_B_32071,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Bacillus cereus E33L,77,CRW_t_B_32082,Bacteria,Firmicutes,Bacilli,Bacillales
Bacillus cereus E33L,77,CRW_t_B_32083,Bacteria,Firmicutes,Bacilli,Bacillales
Gluconobacter oxydans 621H,77,CRW_t_B_32088,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales
Gluconobacter oxydans 621H,77,CRW_t_B_32089,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales
Burkholderia mallei ATCC 23344,77,CRW_t_B_32090,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia mallei ATCC 23344,77,CRW_t_B_32091,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia mallei ATCC 23344,77,CRW_t_B_32092,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Shigella dysenteriae Sd197,77,CRW_t_B_32114,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella dysenteriae Sd197,77,CRW_t_B_32115,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella dysenteriae Sd197,77,CRW_t_B_32116,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,77,CRW_t_B_32117,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,77,CRW_t_B_32118,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella boydii Sb227,77,CRW_t_B_32119,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella sonnei Ss046,77,CRW_t_B_32120,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella sonnei Ss046,77,CRW_t_B_32121,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Shigella sonnei Ss046,77,CRW_t_B_32122,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Xanthomonas campestris pv. campestris str. 8004,77,CRW_t_B_32124,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Xanthomonas campestris pv. campestris str. 8004,77,CRW_t_B_32125,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales
Rickettsia felis URRWXCal2,77,CRW_t_B_32127,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales
Haemophilus influenzae 86-028NP,77,CRW_t_B_32130,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Haemophilus influenzae 86-028NP,77,CRW_t_B_32131,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Aster yellows witches'-broom phytoplasma AYWB,77,CRW_t_B_32136,Bacteria,Firmicutes,Bacilli,Acholeplasmatales
Pseudomonas syringae pv. syringae B728a,77,CRW_t_B_32137,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,77,CRW_t_B_32138,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,77,CRW_t_B_32139,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Pseudomonas syringae pv. syringae B728a,77,CRW_t_B_32140,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Psychrobacter arcticus 273-4,77,CRW_t_B_32143,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Psychrobacter arcticus 273-4,77,CRW_t_B_32144,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales
Colwellia psychrerythraea 34H,77,CRW_t_B_32145,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,77,CRW_t_B_32146,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,77,CRW_t_B_32147,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,77,CRW_t_B_32148,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Colwellia psychrerythraea 34H,77,CRW_t_B_32149,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales
Burkholderia thailandensis E264,77,CRW_t_B_32150,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia thailandensis E264,77,CRW_t_B_32151,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Burkholderia thailandensis E264,77,CRW_t_B_32152,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Rickettsia bellii RML369-C,77,CRW_t_B_32153,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales
Dechloromonas aromatica RCB,77,CRW_t_B_32156,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Prochlorococcus marinus str. NATL2A,77,CRW_t_B_32164,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307
Nitrosospira multiformis ATCC 25196,77,CRW_t_B_32171,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Nitrosospira multiformis ATCC 25196,77,CRW_t_B_32172,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Nitrosospira multiformis ATCC 25196,77,CRW_t_B_32173,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Ehrlichia canis str. Jake,77,CRW_t_B_32174,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales
Prochlorococcus marinus str. MIT 9312,77,CRW_t_B_32181,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307
Prochlorococcus marinus str. MIT 9312,77,CRW_t_B_32182,Bacteria,Cyanobacteria,Cyanobacteriia,PCC-6307
Myxococcus xanthus DK 1622,77,CRW_t_B_32186,Bacteria,Myxococcota,Myxococcia,Myxococcales
Myxococcus xanthus DK 1622,77,CRW_t_B_32187,Bacteria,Myxococcota,Myxococcia,Myxococcales
Nitrobacter winogradskyi Nb-255,77,CRW_t_B_32191,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Nitrobacter winogradskyi Nb-255,77,CRW_t_B_32193,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales
Thiobacillus denitrificans ATCC 25259,77,CRW_t_B_32194,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
Thiobacillus denitrificans ATCC 25259,77,CRW_t_B_32195,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales
