Organism name,Accession number,Length,Number of decoupled nucleotides,Number of weak bonds,Is Pseudoknotted,Pseudoknot order,Rna Type,Genus,Core,Core plus,Shape,Is Validated,Reference database,Description,Benchmark ID,Reference,Taxonomy.ENA.Classified,Taxonomy.ENA.superkingdom,Taxonomy.ENA.kingdom,Taxonomy.ENA.no rank 0,Taxonomy.ENA.phylum,Taxonomy.ENA.subphylum,Taxonomy.ENA.class,Taxonomy.ENA.subclass,Taxonomy.ENA.infraclass,Taxonomy.ENA.unknown 0,Taxonomy.ENA.order,Taxonomy.ENA.suborder,Taxonomy.ENA.infraorder,Taxonomy.ENA.superfamily,Taxonomy.ENA.family,Taxonomy.ENA.genus,Taxonomy.ENA.subgenus,Taxonomy.ENA.no rank 1,Taxonomy.ENA.no rank 2,Taxonomy.ENA.superorder,Taxonomy.ENA.parvorder,Taxonomy.ENA.no rank 3,Taxonomy.ENA.no rank 4,Taxonomy.ENA.no rank 5,Taxonomy.ENA.no rank 6,Taxonomy.ENA.no rank 7,Taxonomy.ENA.subfamily,Taxonomy.ENA.tribe,Taxonomy.ENA.unknown 1,Taxonomy.ENA.subtribe,Taxonomy.ENA.subkingdom,Taxonomy.ENA.superclass,Taxonomy.ENA.subcohort,Taxonomy.ENA.section,Taxonomy.ENA.no rank 8,Taxonomy.ENA.no rank 9,Taxonomy.ENA.no rank 10,Taxonomy.ENA.cohort
Austrocedrus chilensis,AY773182,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33143,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,Pinidae,,,Cupressales,,,,Cupressaceae,Austrocedrus,,Tracheophyta,Spermatophyta,,,,,,,,,,,,,,,,,,,
Phalaenopsis aphrodite subsp. formosana,AY916449,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33146,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Asparagales,,,,Orchidaceae,Phalaenopsis,,Tracheophyta,Spermatophyta,,,,,,,,Epidendroideae,Vandeae,,Aeridinae,,,,,,,,
Staurastrum punctulatum,AY958085,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33147,--,Yes,Eukaryota,Viridiplantae,,Streptophyta,,Zygnemophyceae,,,,Desmidiales,,,,Desmidiaceae,Staurastrum,,,,,,,,,,,,,,,,,,,,,,
Zygnema circumcarinatum,AY958086,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33148,--,Yes,Eukaryota,Viridiplantae,,Streptophyta,,Zygnemophyceae,,,,Zygnematales,,,,Zygnemataceae,Zygnema,,,,,,,,,,,,,,,,,,,,,,
Neurospora crassa,BX284749,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33177,--,Yes,Eukaryota,Fungi,,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,,,Sordariales,,,,Sordariaceae,Neurospora,,,,,,,,,,,,,,,Dikarya,,,,,,,
Caenorhabditis elegans,M31021,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33201,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,M21229,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33202,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,M21230,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33203,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,M21231,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33204,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,M21232,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33205,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,K02459,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33206,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,M21773,62,36,26,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33207,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Cyanophora paradoxa,U30821,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33413,--,Yes,Eukaryota,,,,,Glaucocystophyceae,,,,,,,,Cyanophoraceae,Cyanophora,,,,,,,,,,,,,,,,,,,,,,
Ostreococcus tauri,CR954199,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33435,--,Yes,Eukaryota,Viridiplantae,,Chlorophyta,,Mamiellophyceae,,,prasinophytes,Mamiellales,,,,Bathycoccaceae,Ostreococcus,,,,,,,,,,,,,,,,,,,,,,
Beta vulgaris subsp. vulgaris,D38019,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33444,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Caryophyllales,,,,Chenopodiaceae,Beta,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,,,Betoideae,,,,,,,,,,,
Morus indica,DQ226511,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33449,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Rosales,,,,Moraceae,Morus,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,rosids,fabids,,,,,,,,,,,,
Chara vulgaris,DQ229107,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33450,--,Yes,Eukaryota,Viridiplantae,,Streptophyta,,Charophyceae,,,,Charales,,,,Characeae,Chara,,,,,,,,,,,,,,,,,,,,,,
Oltmannsiellopsis viridis,DQ291132,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33452,--,Yes,Eukaryota,Viridiplantae,Ulvophyceae incertae sedis,Chlorophyta,,Ulvophyceae,,,,,,,,,Oltmannsiellopsis,,,,,,,,,,,,,,,,,,,,,,
Solanum bulbocastanum,DQ347958,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33455,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Solanales,,,,Solanaceae,Solanum,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,Solanoideae,Solaneae,,,,,,,,,,
Ranunculus macranthus,DQ359689,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33458,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Ranunculales,,,,Ranunculaceae,Ranunculus,,Tracheophyta,Spermatophyta,,,eudicotyledons,,,,,Ranunculoideae,Ranunculeae,,,,,,,,,,
Lactuca sativa,DQ383816,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33460,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Asterales,,,,Asteraceae,Lactuca,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,asterids,campanulids,Cichorioideae,Cichorieae,,Lactucinae,,,,,,,,
Chlorokybus atmophyticus,DQ422812,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33466,--,Yes,Eukaryota,Viridiplantae,,Streptophyta,,Chlorokybophyceae,,,,Chlorokybales,,,,Chlorokybaceae,Chlorokybus,,,,,,,,,,,,,,,,,,,,,,
Stigeoclonium helveticum,DQ630521,71,29,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33469,--,Yes,Eukaryota,Viridiplantae,Chaetophorales incertae sedis,Chlorophyta,,Chlorophyceae,,,,Chaetophorales,,,,,Stigeoclonium,,,,,,,,,,,,,,,,,,,,,,
Jasminum nudiflorum,DQ673255,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33470,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Lamiales,,,,Oleaceae,Jasminum,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,asterids,lamiids,,Jasmineae,,,,,,,,,,
Angiopteris evecta,DQ821119,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33476,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Polypodiopsida,Marattiidae,,,Marattiales,,,,Marattiaceae,Angiopteris,,Tracheophyta,,,,,,,,,,,,,,,,,,,,
Bigelowiella natans,DQ851108,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33477,--,Yes,Eukaryota,,Rhizaria,Cercozoa,,Chlorarachniophyceae,,,,,,,,,Bigelowiella,,,,,,,,,,,,,,,,,,,,,,
Drimys granadensis,DQ887676,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33480,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Canellales,,,,Winteraceae,Drimys,,Tracheophyta,Spermatophyta,,,Magnoliidae,,,,,,,,,,,,,,,,
Piper cenocladum,DQ887677,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33481,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Piperales,,,,Piperaceae,Piper,,Tracheophyta,Spermatophyta,,,Magnoliidae,,,,,,,,,,,,,,,,
Pelargonium x hortorum,DQ897681,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33482,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Geraniales,,,,Geraniaceae,Pelargonium,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,,,,,,,,,,,,
Pelargonium x hortorum,DQ897681,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33483,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Geraniales,,,,Geraniaceae,Pelargonium,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,,,,,,,,,,,,
Liriodendron tulipifera,DQ899947,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33485,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Magnoliales,,,,Magnoliaceae,Liriodendron,,Tracheophyta,Spermatophyta,,,Magnoliidae,,,,,,,,,,,,,,,,
Platanus occidentalis,DQ923116,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33486,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Proteales,,,,Platanaceae,Platanus,,Tracheophyta,Spermatophyta,,,eudicotyledons,,,,,,,,,,,,,,,,
Phaeodactylum tricornutum,EF067920,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33493,--,Yes,Eukaryota,,Stramenopiles,Bacillariophyta,,Bacillariophyceae,,,,Naviculales,,,,Phaeodactylaceae,Phaeodactylum,,Bacillariophycidae,,,,,,,,,,,,,,,,,,,,
Thalassiosira pseudonana,EF067921,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33494,--,Yes,Eukaryota,,Stramenopiles,Bacillariophyta,,Coscinodiscophyceae,Thalassiosirophycidae,,,Thalassiosirales,,,,Thalassiosiraceae,Thalassiosira,,,,,,,,,,,,,,,,,,,,,,
Agrostis stolonifera,EF115543,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33497,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Poales,,,,Poaceae,Agrostis,,Tracheophyta,Spermatophyta,,,BOP clade,Poodae,Poeae Chloroplast Group 1 (Aveneae type),,,Pooideae,Poeae,,Agrostidinae,,,,,,,,
Euglena gracilis,M22010,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33498,--,Yes,Eukaryota,,Euglenozoa,Euglenida,,,,,,Euglenales,,,,Euglenaceae,Euglena,,,,,,,,,,,,,,,,,,,,,,
Caenorhabditis elegans,L07143,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33505,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Zea mays,J04502,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33517,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Poales,,,,Poaceae,Zea,,Tracheophyta,Spermatophyta,,,PACMAD clade,Andropogonodae,,,,Panicoideae,Andropogoneae,,Tripsacinae,,,,,,,,
Porphyra purpurea,U38804,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33519,--,Yes,Eukaryota,,,Rhodophyta,,Bangiophyceae,,,,Bangiales,,,,Bangiaceae,Porphyra,,,,,,,,,,,,,,,,,,,,,,
Caenorhabditis elegans,U39674,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33533,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,U39994,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33534,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,U40952,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33535,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,U70846,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33536,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Toxoplasma gondii,U87145,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33537,--,Yes,Eukaryota,,Alveolata,Apicomplexa,,Conoidasida,Coccidia,,,Eucoccidiorida,Eimeriorina,,,Sarcocystidae,Toxoplasma,,,,,,,,,,,,,,,,,,,,,,
Chlamydomonas reinhardtii,X62566,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33545,--,Yes,Eukaryota,Viridiplantae,,Chlorophyta,,Chlorophyceae,,,,Chlamydomonadales,,,,Chlamydomonadaceae,Chlamydomonas,,,,,,,,,,,,,,,,,,,,,,
Euglena gracilis,X70810,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33546,--,Yes,Eukaryota,,Euglenozoa,Euglenida,,,,,,Euglenales,,,,Euglenaceae,Euglena,,,,,,,,,,,,,,,,,,,,,,
Zea mays,X86563,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33554,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Poales,,,,Poaceae,Zea,,Tracheophyta,Spermatophyta,,,PACMAD clade,Andropogonodae,,,,Panicoideae,Andropogoneae,,Tripsacinae,,,,,,,,
Caenorhabditis elegans,U70846,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33556,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Zea mays,X07366,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33566,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Poales,,,,Poaceae,Zea,,Tracheophyta,Spermatophyta,,,PACMAD clade,Andropogonodae,,,,Panicoideae,Andropogoneae,,Tripsacinae,,,,,,,,
Oenothera berteroana,X07922,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33569,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,,,,Magnoliophyta,Myrtales,,,,Onagraceae,Oenothera,,Tracheophyta,Spermatophyta,,,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Onagroideae,Onagreae,,,,,,,,,,
Zea mays,X13704,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33570,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Poales,,,,Poaceae,Zea,,Tracheophyta,Spermatophyta,,,PACMAD clade,Andropogonodae,,,,Panicoideae,Andropogoneae,,Tripsacinae,,,,,,,,
Chlamydomonas reinhardtii,X16346,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33572,--,Yes,Eukaryota,Viridiplantae,,Chlorophyta,,Chlorophyceae,,,,Chlamydomonadales,,,,Chlamydomonadaceae,Chlamydomonas,,,,,,,,,,,,,,,,,,,,,,
Caenorhabditis elegans,X54121,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33574,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,X54122,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33575,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,X54123,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33576,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,X54124,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33577,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,X54125,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33578,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,X54126,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33579,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,X54127,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33580,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,X54128,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33581,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Caenorhabditis elegans,X54129,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33582,--,Yes,Eukaryota,Metazoa,Ecdysozoa,Nematoda,,Chromadorea,,,,Rhabditida,,,Rhabditoidea,Rhabditidae,Caenorhabditis,,,,,,,,,,,Peloderinae,,,,,,,,,,,
Chlamydomonas reinhardtii,X62566,73,29,44,No,0,tRNA,0,--,--,--,No,CRW,--,CRW_t_E_33587,--,Yes,Eukaryota,Viridiplantae,,Chlorophyta,,Chlorophyceae,,,,Chlamydomonadales,,,,Chlamydomonadaceae,Chlamydomonas,,,,,,,,,,,,,,,,,,,,,,
Euglena gracilis,X70810,49,27,22,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33590,--,Yes,Eukaryota,,Euglenozoa,Euglenida,,,,,,Euglenales,,,,Euglenaceae,Euglena,,,,,,,,,,,,,,,,,,,,,,
Euglena gracilis,X70810,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33591,--,Yes,Eukaryota,,Euglenozoa,Euglenida,,,,,,Euglenales,,,,Euglenaceae,Euglena,,,,,,,,,,,,,,,,,,,,,,
Zea mays,X86563,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33595,--,Yes,Eukaryota,Viridiplantae,Embryophyta,Streptophyta,,Liliopsida,,,Magnoliophyta,Poales,,,,Poaceae,Zea,,Tracheophyta,Spermatophyta,,,PACMAD clade,Andropogonodae,,,,Panicoideae,Andropogoneae,,Tripsacinae,,,,,,,,
Toxoplasma gondii,Y11431,71,27,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33597,--,Yes,Eukaryota,,Alveolata,Apicomplexa,,Conoidasida,Coccidia,,,Eucoccidiorida,Eimeriorina,,,Sarcocystidae,Toxoplasma,,,,,,,,,,,,,,,,,,,,,,
Homo sapiens (human),M27547,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33704,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M27548,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33705,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M55605,76,32,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33706,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M55606,71,29,42,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33707,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M55607,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33708,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M55610,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33709,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M55611,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33710,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),M55612,72,28,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33711,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),X04778,73,29,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33725,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
Homo sapiens (human),X04779,74,30,44,No,0,tRNA,0,(()()()),(()()()),--,No,CRW,--,CRW_t_E_33726,--,Yes,Eukaryota,Metazoa,Vertebrata,Chordata,Craniata,Mammalia,,,,Primates,Haplorrhini,,,Hominidae,Homo,,Euteleostomi,Eutheria,Euarchontoglires,Catarrhini,,,,,,,,,,,,,,,,,
