Organism name,Length,Benchmark ID,Taxonomy.SILVA.superkingdom,Taxonomy.SILVA.phylum
Micrococcus luteus,1507,CRW_16S_B_1437,Bacteria,Actinobacteria
uncultured bacterium,1483,CRW_16S_B_14313,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14316,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14318,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14319,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14321,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14323,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14324,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14328,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14329,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14331,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14333,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14334,Bacteria,Chloroflexi
uncultured bacterium,1504,CRW_16S_B_14337,Bacteria,Chloroflexi
uncultured bacterium,1500,CRW_16S_B_14342,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14343,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14349,Bacteria,Chloroflexi
Mycobacterium savoniae,1529,CRW_16S_B_1441,,
uncultured bacterium,1484,CRW_16S_B_14353,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14357,Bacteria,Chloroflexi
uncultured bacterium,1488,CRW_16S_B_14358,Bacteria,Chloroflexi
Mycobacterium kuopiense,1529,CRW_16S_B_1442,Bacteria,Actinobacteria
uncultured bacterium,1501,CRW_16S_B_14360,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14361,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14363,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14364,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14366,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14368,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14373,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14377,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14378,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14379,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14380,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14381,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14382,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14383,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14384,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14387,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14390,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14391,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14392,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14393,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14394,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_14396,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14397,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14398,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14399,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14400,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14403,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14416,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14418,Bacteria,Chloroflexi
uncultured bacterium,1490,CRW_16S_B_14428,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14432,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_14434,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14435,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14444,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14445,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14452,Bacteria,Chloroflexi
uncultured bacterium,1487,CRW_16S_B_14455,Bacteria,Chloroflexi
uncultured bacterium,1500,CRW_16S_B_14465,Bacteria,Chloroflexi
uncultured bacterium,1500,CRW_16S_B_14479,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14480,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_14482,Bacteria,Chloroflexi
uncultured bacterium,1500,CRW_16S_B_14487,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14490,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14499,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_14517,Bacteria,Chloroflexi
uncultured bacterium,1489,CRW_16S_B_14533,Bacteria,Chloroflexi
uncultured bacterium,1496,CRW_16S_B_14552,Bacteria,Chloroflexi
uncultured bacterium,1500,CRW_16S_B_14560,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14564,Bacteria,Chloroflexi
uncultured bacterium,1491,CRW_16S_B_14565,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14591,Bacteria,Chloroflexi
uncultured bacterium,1496,CRW_16S_B_14594,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14597,Bacteria,Chloroflexi
uncultured bacterium,1493,CRW_16S_B_14607,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14610,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14634,Bacteria,Chloroflexi
Streptomyces olivaceiscleroticus,1481,CRW_16S_B_1470,Bacteria,Actinobacteria
uncultured bacterium,1500,CRW_16S_B_14645,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14646,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14647,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14649,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14651,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14652,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14653,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14654,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14655,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14656,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14658,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14660,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14661,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14662,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14663,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14664,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14667,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14668,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14669,Bacteria,Chloroflexi
uncultured bacterium,1505,CRW_16S_B_14670,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14671,Bacteria,Chloroflexi
uncultured bacterium,1488,CRW_16S_B_14672,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14673,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14675,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14677,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14679,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14680,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14681,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14683,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14684,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14687,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14689,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14690,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14691,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14692,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14693,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14694,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14695,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14696,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14697,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14700,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14701,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14702,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14704,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_14707,Bacteria,Chloroflexi
uncultured bacterium,1508,CRW_16S_B_14708,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14711,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14713,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14716,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14717,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14718,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14719,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14720,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14721,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14722,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14726,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14727,Bacteria,Chloroflexi
uncultured bacterium,1504,CRW_16S_B_14728,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14729,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14730,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14731,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14732,Bacteria,Chloroflexi
uncultured bacterium,1503,CRW_16S_B_14733,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14735,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14736,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14737,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14739,Bacteria,Chloroflexi
Streptomyces roseoverticillatus,1486,CRW_16S_B_1480,,
uncultured bacterium,1483,CRW_16S_B_14740,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14741,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14743,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14747,Bacteria,Chloroflexi
uncultured bacterium,1499,CRW_16S_B_14749,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_14750,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_14751,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14756,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14757,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14759,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14760,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14764,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14765,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14767,Bacteria,Chloroflexi
uncultured bacterium,1492,CRW_16S_B_14768,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14769,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14770,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14771,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14772,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14774,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14777,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14778,Bacteria,Chloroflexi
uncultured bacterium,1498,CRW_16S_B_14784,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14785,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14786,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14787,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14788,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14789,Bacteria,Chloroflexi
Streptomyces rangoonensis,1483,CRW_16S_B_1485,,
uncultured bacterium,1483,CRW_16S_B_14791,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14792,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14793,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14795,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14796,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14797,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14798,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14799,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14801,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14802,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14803,Bacteria,Chloroflexi
uncultured bacterium,1505,CRW_16S_B_14805,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_14806,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14807,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14808,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14811,Bacteria,Chloroflexi
uncultured bacterium,1487,CRW_16S_B_14812,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14816,Bacteria,Chloroflexi
uncultured bacterium,1487,CRW_16S_B_14818,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14819,Bacteria,Chloroflexi
uncultured bacterium,1485,CRW_16S_B_14821,Bacteria,Chloroflexi
uncultured bacterium,1486,CRW_16S_B_14823,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14824,Bacteria,Chloroflexi
uncultured bacterium,1501,CRW_16S_B_14825,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14826,Bacteria,Chloroflexi
uncultured bacterium,1482,CRW_16S_B_14827,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14829,Bacteria,Chloroflexi
uncultured bacterium,1481,CRW_16S_B_14830,Bacteria,Chloroflexi
uncultured bacterium,1483,CRW_16S_B_14831,Bacteria,Chloroflexi
uncultured bacterium,1484,CRW_16S_B_14832,Bacteria,Chloroflexi
uncultured bacterium,1497,CRW_16S_B_14833,Bacteria,Chloroflexi
uncultured bacterium,1502,CRW_16S_B_14836,Bacteria,Chloroflexi
uncultured bacterium,1503,CRW_16S_B_14838,Bacteria,Chloroflexi
Bacillus sp. DY17,1511,CRW_16S_B_14841,,
Bacillus pumilus,1484,CRW_16S_B_14862,Bacteria,Firmicutes
uncultured bacterium,1530,CRW_16S_B_14867,Bacteria,Chloroflexi
Bacillus atrophaeus,1484,CRW_16S_B_14869,Bacteria,Firmicutes
Bacillus sp. DK1122,1494,CRW_16S_B_14870,,
Bacillus subtilis,1511,CRW_16S_B_14879,Bacteria,Firmicutes
Bacillus megaterium,1489,CRW_16S_B_14886,Bacteria,Firmicutes
uncultured bacterium,1537,CRW_16S_B_14956,Bacteria,Chloroflexi
uncultured bacterium,1490,CRW_16S_B_14957,Bacteria,Chloroflexi
uncultured bacterium,1508,CRW_16S_B_14958,Bacteria,Chloroflexi
uncultured bacterium,1516,CRW_16S_B_14959,Bacteria,Chloroflexi
Streptomyces aurantiacus,1482,CRW_16S_B_1502,Bacteria,Actinobacteria
Bacillus subtilis,1511,CRW_16S_B_14960,Bacteria,Firmicutes
Streptomyces gibsonii,1483,CRW_16S_B_1503,,
Micromonospora sp. lupac 02,1510,CRW_16S_B_1506,,
Micromonospora sp. lupac 3A,1509,CRW_16S_B_1507,,
bacterium 8-gw2-6,1481,CRW_16S_B_15053,,
Micromonospora sp. lupac 5B,1509,CRW_16S_B_1512,,
Staphylococcus aureus,1516,CRW_16S_B_15064,Bacteria,Firmicutes
Staphylococcus aureus,1503,CRW_16S_B_15065,Bacteria,Firmicutes
Staphylococcus aureus,1516,CRW_16S_B_15066,Bacteria,Firmicutes
Enterococcus cecorum,1496,CRW_16S_B_15069,Bacteria,Firmicutes
Enterococcus columbae,1493,CRW_16S_B_15070,Bacteria,Firmicutes
Enterococcus faecalis,1541,CRW_16S_B_15071,Bacteria,Firmicutes
Enterococcus faecium,1510,CRW_16S_B_15073,Bacteria,Firmicutes
,1538,CRW_16S_NA_15074,,
Lactococcus garvieae,1497,CRW_16S_B_15079,Bacteria,Firmicutes
Micromonospora sp. lupac 07,1510,CRW_16S_B_1514,,
Enterococcus sulfureus,1496,CRW_16S_B_15080,Bacteria,Firmicutes
Streptococcus sp. 0722XY,1513,CRW_16S_B_15082,,
Enterococcus faecalis,1484,CRW_16S_B_15083,Bacteria,Firmicutes
Enterococcus faecium,1489,CRW_16S_B_15084,Bacteria,Firmicutes
Enterococcus hirae,1496,CRW_16S_B_15087,Bacteria,Firmicutes
Micromonospora sp. lupac 08,1509,CRW_16S_B_1515,,
unidentified eubacterium clone A70,1484,CRW_16S_B_15090,,
Enterococcus sp. P7644,1484,CRW_16S_B_15091,Bacteria,Firmicutes
Exiguobacterium acetylicum,1482,CRW_16S_B_15092,Bacteria,Firmicutes
Exiguobacterium aurantiacum,1527,CRW_16S_B_15093,Bacteria,Firmicutes
Geobacillus caldoxylosilyticus,1518,CRW_16S_B_15096,,
Geobacillus caldoxylosilyticus,1520,CRW_16S_B_15097,,
Geobacillus caldoxylosilyticus,1521,CRW_16S_B_15098,,
Geobacillus caldoxylosilyticus,1521,CRW_16S_B_15099,,
Micromonospora sp. lupac 09,1509,CRW_16S_B_1516,,
Geobacillus caldoxylosilyticus,1522,CRW_16S_B_15100,,
Gemella haemolysans,1537,CRW_16S_B_15101,Bacteria,Actinobacteria
Gemella haemolysans,1499,CRW_16S_B_15102,Bacteria,Actinobacteria
Gemella morbillorum,1536,CRW_16S_B_15103,Bacteria,Firmicutes
Geobacillus thermoleovorans,1524,CRW_16S_B_15105,Bacteria,Firmicutes
Halobacillus karajensis,1529,CRW_16S_B_15108,Bacteria,Firmicutes
Bacillus sp.,1515,CRW_16S_B_15109,,
Micromonospora sp. lupac 12,1510,CRW_16S_B_1517,,
Kurthia zopfii,1525,CRW_16S_B_15115,Bacteria,Firmicutes
Lactobacillus acetotolerans,1518,CRW_16S_B_15116,Bacteria,Firmicutes
Lactobacillus acidophilus,1539,CRW_16S_B_15119,Bacteria,Firmicutes
Lactobacillus agilis,1512,CRW_16S_B_15121,Bacteria,Firmicutes
Lactobacillus alimentarius,1515,CRW_16S_B_15122,Bacteria,Firmicutes
Lactobacillus amylophilus,1517,CRW_16S_B_15123,Bacteria,Firmicutes
Lactobacillus amylovorus,1512,CRW_16S_B_15124,Bacteria,Firmicutes
Lactobacillus animalis,1507,CRW_16S_B_15126,Bacteria,Firmicutes
Lactobacillus aviarius,1506,CRW_16S_B_15127,Bacteria,Firmicutes
Lactobacillus bifermentans,1541,CRW_16S_B_15129,Bacteria,Firmicutes
Lactobacillus brevis,1510,CRW_16S_B_15130,Bacteria,Firmicutes
Lactobacillus brevis,1544,CRW_16S_B_15132,Bacteria,Firmicutes
Lactobacillus buchneri,1521,CRW_16S_B_15134,Bacteria,Firmicutes
Lactobacillus casei,1499,CRW_16S_B_15135,Bacteria,Firmicutes
Lactobacillus casei,1518,CRW_16S_B_15137,Bacteria,Firmicutes
Lactobacillus casei,1493,CRW_16S_B_15138,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15139,Bacteria,Firmicutes
Lactobacillus casei,1527,CRW_16S_B_15140,Bacteria,Firmicutes
Lactobacillus casei,1522,CRW_16S_B_15141,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15142,Bacteria,Firmicutes
Lactobacillus casei,1520,CRW_16S_B_15143,Bacteria,Firmicutes
Lactococcus lactis subsp. cremoris,1496,CRW_16S_B_15145,Bacteria,Firmicutes
Leuconostoc citreum,1490,CRW_16S_B_15148,Bacteria,Firmicutes
Lactococcus lactis,1548,CRW_16S_B_15149,Bacteria,Firmicutes
Arthrobacter sp. S/4,1493,CRW_16S_B_1521,Bacteria,Actinobacteria
Lactococcus lactis subsp. cremoris,1536,CRW_16S_B_15154,Bacteria,Firmicutes
Lactococcus piscium,1484,CRW_16S_B_15156,Bacteria,Firmicutes
Leuconostoc fallax,1505,CRW_16S_B_15159,Bacteria,Firmicutes
Leuconostoc lactis,1499,CRW_16S_B_15160,Bacteria,Firmicutes
Leuconostoc mesenteroides,1494,CRW_16S_B_15161,Bacteria,Firmicutes
Leuconostoc mesenteroides,1529,CRW_16S_B_15162,Bacteria,Firmicutes
Oenococcus oeni,1510,CRW_16S_B_15164,Bacteria,Firmicutes
Lactobacillus coryniformis,1518,CRW_16S_B_15165,Bacteria,Firmicutes
Lactobacillus delbrueckii,1488,CRW_16S_B_15167,Bacteria,Firmicutes
Lactobacillus delbrueckii,1512,CRW_16S_B_15168,Bacteria,Firmicutes
Lactobacillus farciminis,1517,CRW_16S_B_15169,Bacteria,Firmicutes
Lactobacillus fructivorans,1520,CRW_16S_B_15173,Bacteria,Firmicutes
Lactobacillus gasseri,1521,CRW_16S_B_15176,Bacteria,Firmicutes
Lactobacillus hilgardii,1522,CRW_16S_B_15179,Bacteria,Firmicutes
Listeria grayi,1494,CRW_16S_B_15190,Bacteria,Firmicutes
Listeria ivanovii,1492,CRW_16S_B_15193,Bacteria,Firmicutes
Listeria monocytogenes,1521,CRW_16S_B_15197,Bacteria,Firmicutes
Listeria grayi,1495,CRW_16S_B_15199,Bacteria,Firmicutes
Listeria welshimeri,1492,CRW_16S_B_15201,Bacteria,Firmicutes
Lactobacillus kefiri,1522,CRW_16S_B_15203,Bacteria,Firmicutes
Lactobacillus delbrueckii subsp. lactis,1544,CRW_16S_B_15205,Bacteria,Firmicutes
Lactobacillus mali,1504,CRW_16S_B_15206,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1499,CRW_16S_B_15207,Bacteria,Firmicutes
Carnobacterium maltaromaticum,1502,CRW_16S_B_15208,Bacteria,Firmicutes
Lactobacillus murinus,1492,CRW_16S_B_15209,Bacteria,Firmicutes
Lactobacillus oris,1512,CRW_16S_B_15210,Bacteria,Firmicutes
Lactobacillus paracasei,1500,CRW_16S_B_15212,Bacteria,Firmicutes
Lactobacillus paracasei,1511,CRW_16S_B_15213,Bacteria,Firmicutes
Lactobacillus panis,1490,CRW_16S_B_15215,Bacteria,Firmicutes
Lactobacillus pentosus,1519,CRW_16S_B_15216,Bacteria,Firmicutes
Lactobacillus plantarum,1507,CRW_16S_B_15217,Bacteria,Firmicutes
Lactobacillus plantarum,1519,CRW_16S_B_15218,Bacteria,Firmicutes
Lactobacillus plantarum,1546,CRW_16S_B_15219,Bacteria,Firmicutes
Lactobacillus paracasei,1521,CRW_16S_B_15221,Bacteria,Firmicutes
Lactobacillus reuteri,1535,CRW_16S_B_15224,Bacteria,Firmicutes
Lactobacillus casei,1521,CRW_16S_B_15225,Bacteria,Firmicutes
Lactobacillus casei,1515,CRW_16S_B_15226,Bacteria,Firmicutes
Lactobacillus ruminis,1542,CRW_16S_B_15227,Bacteria,Firmicutes
Lactobacillus sakei,1523,CRW_16S_B_15228,Bacteria,Firmicutes
Lactobacillus salivarius,1512,CRW_16S_B_15229,Bacteria,Firmicutes
Rhodococcus wratislaviensis,1488,CRW_16S_B_1529,Bacteria,Actinobacteria
Lactobacillus sanfranciscensis,1517,CRW_16S_B_15230,Bacteria,Firmicutes
Lactobacillus sanfranciscensis,1528,CRW_16S_B_15233,Bacteria,Firmicutes
Lactobacillus sharpeae,1523,CRW_16S_B_15234,Bacteria,Firmicutes
Lactobacillus sp.,1519,CRW_16S_B_15235,Bacteria,Firmicutes
Lactobacillus vaginalis,1490,CRW_16S_B_15236,Bacteria,Firmicutes
Lactobacillus vermiforme,1523,CRW_16S_B_15237,Bacteria,Firmicutes
Marinococcus albus,1489,CRW_16S_B_15240,,
Oxalophagus oxalicus,1518,CRW_16S_B_15243,Bacteria,Firmicutes
Paenibacillus amylolyticus,1508,CRW_16S_B_15249,Bacteria,Firmicutes
Paenibacillus apiarius,1489,CRW_16S_B_15251,Bacteria,Firmicutes
Arthrobacter sp. R-20814,1481,CRW_16S_B_1532,Bacteria,Actinobacteria
Paenibacillus macerans,1496,CRW_16S_B_15265,Bacteria,Firmicutes
Paenibacillus macquariensis,1497,CRW_16S_B_15269,Bacteria,Firmicutes
Paenibacillus polymyxa,1491,CRW_16S_B_15273,Bacteria,Firmicutes
Paenibacillus validus,1483,CRW_16S_B_15278,Bacteria,Firmicutes
Pediococcus acidilactici,1526,CRW_16S_B_15282,Bacteria,Firmicutes
Pediococcus pentosaceus,1534,CRW_16S_B_15283,Bacteria,Firmicutes
Paenibacillus jamilae,1538,CRW_16S_B_15284,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15291,Bacteria,Firmicutes
Saccharococcus thermophilus,1538,CRW_16S_B_15292,Bacteria,Firmicutes
Staphylococcus condimenti,1545,CRW_16S_B_15301,Bacteria,Firmicutes
Salinicoccus roseus,1543,CRW_16S_B_15302,Bacteria,Firmicutes
Alicyclobacillus disulfidooxidans,1496,CRW_16S_B_15306,Bacteria,Firmicutes
Sulfobacillus thermosulfidooxidans,1519,CRW_16S_B_15309,Bacteria,Firmicutes
Streptococcus macedonicus,1542,CRW_16S_B_15311,,
Staphylococcus piscifermentans,1493,CRW_16S_B_15316,Bacteria,Firmicutes
Staphylococcus piscifermentans,1544,CRW_16S_B_15317,Bacteria,Firmicutes
Staphylococcus piscifermentans,1545,CRW_16S_B_15318,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15321,Bacteria,Firmicutes
Sporolactobacillus inulinus,1485,CRW_16S_B_15322,Bacteria,Firmicutes
Sporolactobacillus inulinus,1531,CRW_16S_B_15323,Bacteria,Firmicutes
Sporolactobacillus laevis,1483,CRW_16S_B_15324,,
Sporolactobacillus laevis,1483,CRW_16S_B_15325,,
Sporolactobacillus laevis,1484,CRW_16S_B_15326,,
Sporolactobacillus laevis,1485,CRW_16S_B_15327,,
Sporolactobacillus terrae,1483,CRW_16S_B_15328,Bacteria,Firmicutes
Sporolactobacillus terrae,1483,CRW_16S_B_15329,Bacteria,Firmicutes
Sporolactobacillus nakayamae subsp. racemicus,1483,CRW_16S_B_15330,Bacteria,Firmicutes
